SalaryChangeID,EmployeeID,EffectiveDate,MonthlyIncome,ChangeType
1376,480,2020-08-24,77406.0,Hike
1377,480,2021-08-24,83384.0,Hike
1378,481,2019-06-11,55185.0,Joining
1379,481,2020-06-10,58445.0,Hike
1380,481,2021-06-10,61660.0,Hike
1381,481,2022-06-10,66833.0,Hike
1382,481,2023-06-10,70264.0,Hike
1383,481,2024-06-09,73876.0,Hike
1384,482,2025-07-15,34172.0,Joining
1385,483,2024-04-15,38039.0,Joining
1386,484,2019-03-07,109181.0,Joining
1387,484,2020-03-06,119541.0,Hike
1388,484,2021-03-06,127523.0,Hike
1389,484,2022-03-06,135740.0,Hike
1390,484,2023-03-06,143496.0,Hike
1391,484,2024-03-05,153176.0,Hike
1392,485,2025-08-24,49562.0,Joining
1393,486,2023-04-06,55344.0,Joining
1394,486,2024-04-05,58312.0,Hike
1395,487,2015-05-13,63111.0,Joining
1396,487,2016-05-12,67111.0,Hike
1397,487,2017-05-12,73090.0,Hike
1398,487,2018-05-12,77562.0,Hike
1399,487,2019-05-12,84165.0,Hike
1400,487,2020-05-11,91765.0,Hike
1401,488,2024-12-16,54102.0,Joining
1402,489,2022-05-16,31400.0,Joining
1403,489,2023-05-16,33953.0,Hike
1404,489,2024-05-15,35554.0,Hike
1405,490,2025-09-29,39239.0,Joining
1406,491,2025-05-29,43687.0,Joining
1407,492,2025-10-27,113957.0,Joining
1408,493,2024-06-05,54025.0,Joining
1409,494,2021-08-28,35476.0,Joining
1410,494,2022-08-28,37488.0,Hike
1411,494,2023-08-28,40461.0,Hike
1412,494,2024-08-27,43300.0,Hike
1413,495,2021-06-17,31033.0,Joining
1414,495,2022-06-17,32856.0,Hike
1415,495,2023-06-17,36000.0,Hike
1416,495,2024-06-16,37837.0,Hike
1417,496,2025-03-09,59211.0,Joining
1418,497,2025-05-18,66885.0,Joining
1419,498,2020-05-09,81675.0,Joining
1420,498,2021-05-09,86890.0,Hike
1421,498,2022-05-09,92489.0,Hike
1422,498,2023-05-09,101376.0,Hike
1423,498,2024-05-08,111394.0,Hike
1424,499,2024-08-25,107157.0,Joining
1425,500,2023-07-21,60822.0,Joining
1426,500,2024-07-20,65459.0,Hike
1427,501,2024-05-28,61940.0,Joining
1428,502,2023-06-28,34625.0,Joining
1429,502,2024-06-27,36946.0,Hike
1430,503,2025-05-07,62218.0,Joining
1431,504,2023-12-31,40044.0,Joining
1432,504,2024-12-30,42973.0,Hike
1433,505,2025-06-05,55897.0,Joining
1434,506,2025-07-25,55678.0,Joining
1435,507,2020-10-23,27699.0,Joining
1436,507,2021-10-23,29445.0,Hike
1437,507,2022-10-23,32244.0,Hike
1438,507,2023-10-23,34878.0,Hike
1439,507,2024-10-22,37852.0,Hike
1440,508,2020-12-15,33636.0,Joining
1441,508,2021-12-15,35350.0,Hike
1442,508,2022-12-15,36706.0,Hike
1443,508,2023-12-15,38246.0,Hike
1444,508,2024-12-14,41685.0,Hike
1445,509,2024-06-13,73304.0,Joining
1446,510,2021-08-10,36875.0,Joining
1447,510,2022-08-10,40829.0,Hike
1448,510,2023-08-10,43028.0,Hike
1449,510,2024-08-09,45294.0,Hike
1450,511,2023-05-30,52228.0,Joining
1451,511,2024-05-29,55467.0,Hike
1452,512,2025-07-02,44907.0,Joining
1453,513,2005-06-30,45879.0,Joining
1454,513,2006-06-30,49317.0,Hike
1455,513,2007-06-30,51704.0,Hike
1456,513,2008-06-29,53589.0,Hike
1457,513,2009-06-29,56701.0,Hike
1458,513,2010-06-29,61349.0,Hike
1459,514,2024-04-18,77741.0,Joining
1460,515,2021-08-12,57210.0,Joining
1461,515,2022-08-12,60955.0,Hike
1462,515,2023-08-12,65789.0,Hike
1463,515,2024-08-11,69248.0,Hike
1464,516,2025-03-15,120812.0,Joining
1465,517,2024-08-08,36186.0,Joining
1466,518,2018-12-13,50029.0,Joining
1467,518,2019-12-13,52881.0,Hike
1468,518,2020-12-12,56450.0,Hike
1469,518,2021-12-12,59298.0,Hike
1470,518,2022-12-12,63753.0,Hike
1471,518,2023-12-12,69077.0,Hike
1472,519,2025-12-13,37541.0,Joining
1473,520,2014-06-15,67363.0,Joining
1474,520,2015-06-15,70932.0,Hike
1475,520,2016-06-14,75897.0,Hike
1476,520,2017-06-14,82114.0,Hike
1477,520,2018-06-14,87732.0,Hike
1478,520,2019-06-14,93171.0,Hike
1479,521,2024-08-26,72621.0,Joining
1480,522,2024-11-24,124296.0,Joining
1481,523,2024-04-26,52343.0,Joining
1482,524,2025-02-15,38665.0,Joining
1483,525,2025-04-27,39284.0,Joining
1484,526,2022-07-01,59636.0,Joining
1485,526,2023-07-01,63133.0,Hike
1486,526,2024-06-30,64498.0,Hike
1487,527,2024-07-14,52797.0,Joining
1488,528,2023-07-07,54092.0,Joining
1489,528,2024-07-06,56850.0,Hike
1490,529,2025-10-13,64169.0,Joining
1491,530,2020-05-31,35106.0,Joining
1492,530,2021-05-31,36459.0,Hike
1493,530,2022-05-31,39527.0,Hike
1494,530,2023-05-31,41365.0,Hike
1495,530,2024-05-30,44702.0,Hike
1496,531,2022-05-30,44734.0,Joining
1497,531,2023-05-30,47308.0,Hike
1498,531,2024-05-29,51333.0,Hike
1499,532,2025-04-30,66866.0,Joining
1500,533,2024-06-19,34838.0,Joining
1501,534,2024-01-11,79368.0,Joining
1502,535,2022-05-03,56663.0,Joining
1503,535,2023-05-03,61632.0,Hike
1504,535,2024-05-02,65790.0,Hike
1505,536,2016-04-19,36223.0,Joining
1506,536,2017-04-19,38992.0,Hike
1507,536,2018-04-19,43142.0,Hike
1508,536,2019-04-19,44931.0,Hike
1509,536,2020-04-18,49343.0,Hike
1510,536,2021-04-18,52448.0,Hike
1511,537,2024-03-10,45708.0,Joining
1512,538,2021-12-16,28229.0,Joining
1513,538,2022-12-16,30847.0,Hike
1514,538,2023-12-16,33641.0,Hike
1515,538,2024-12-15,35795.0,Hike
1516,539,2018-05-19,78548.0,Joining
1517,539,2019-05-19,85842.0,Hike
1518,539,2020-05-18,93143.0,Hike
1519,539,2021-05-18,101153.0,Hike
1520,539,2022-05-18,110899.0,Hike
1521,539,2023-05-18,116434.0,Hike
1522,540,2022-09-27,41280.0,Joining
1523,540,2023-09-27,42894.0,Hike
1524,540,2024-09-26,46727.0,Hike
1525,541,2025-04-20,78192.0,Joining
1526,542,2024-06-17,124566.0,Joining
1527,543,2023-03-23,61379.0,Joining
1528,543,2024-03-22,66040.0,Hike
1529,544,2025-04-24,40088.0,Joining
1530,545,2022-08-23,39780.0,Joining
1531,545,2023-08-23,43382.0,Hike
1532,545,2024-08-22,47403.0,Hike
1533,546,2020-03-03,87481.0,Joining
1534,546,2021-03-03,93466.0,Hike
1535,546,2022-03-03,97273.0,Hike
1536,546,2023-03-03,99943.0,Hike
1537,546,2024-03-02,105645.0,Hike
1538,547,2009-09-13,81854.0,Joining
1539,547,2010-09-13,86451.0,Hike
1540,547,2011-09-13,91576.0,Hike
1541,547,2012-09-12,99577.0,Hike
1542,547,2013-09-12,110438.0,Hike
1543,547,2014-09-12,117530.0,Hike
1544,548,2019-09-16,53919.0,Joining
1545,548,2020-09-15,57946.0,Hike
1546,548,2021-09-15,62601.0,Hike
1547,548,2022-09-15,65087.0,Hike
1548,548,2023-09-15,69164.0,Hike
1549,548,2024-09-14,74286.0,Hike
1550,549,2017-03-29,30289.0,Joining
1551,549,2018-03-29,32076.0,Hike
1552,549,2019-03-29,34073.0,Hike
1553,549,2020-03-28,36933.0,Hike
1554,549,2021-03-28,40458.0,Hike
1555,549,2022-03-28,44051.0,Hike
1556,550,2024-01-06,43323.0,Joining
1557,551,2024-08-13,40718.0,Joining
1558,552,2021-08-11,39703.0,Joining
1559,552,2022-08-11,42025.0,Hike
1560,552,2023-08-11,44810.0,Hike
1561,552,2024-08-10,47961.0,Hike
1562,553,2015-07-22,115684.0,Joining
1563,553,2016-07-21,119833.0,Hike
1564,553,2017-07-21,131112.0,Hike
1565,553,2018-07-21,141702.0,Hike
1566,553,2019-07-21,146020.0,Hike
1567,553,2020-07-20,157016.0,Hike
1568,554,2024-11-11,64918.0,Joining
1569,555,2018-10-05,39508.0,Joining
1570,555,2019-10-05,42075.0,Hike
1571,555,2020-10-04,45579.0,Hike
1572,555,2021-10-04,47256.0,Hike
1573,555,2022-10-04,50196.0,Hike
1574,555,2023-10-04,53439.0,Hike
1575,556,2025-07-27,36229.0,Joining
1576,557,2025-11-30,33677.0,Joining
1577,558,2023-11-03,53378.0,Joining
1578,558,2024-11-02,57033.0,Hike
1579,559,2010-09-14,75609.0,Joining
1580,559,2011-09-14,80806.0,Hike
1581,559,2012-09-13,85325.0,Hike
1582,559,2013-09-13,91361.0,Hike
1583,559,2014-09-13,98845.0,Hike
1584,559,2015-09-13,107052.0,Hike
1585,560,2024-09-23,45164.0,Joining
1586,561,2016-10-06,32245.0,Joining
1587,561,2017-10-06,35587.0,Hike
1588,561,2018-10-06,37613.0,Hike
1589,561,2019-10-06,40705.0,Hike
1590,561,2020-10-05,43551.0,Hike
1591,561,2021-10-05,45419.0,Hike
1592,562,2022-10-03,58423.0,Joining
1593,562,2023-10-03,62480.0,Hike
1594,562,2024-10-02,65509.0,Hike
1595,563,2024-01-29,27730.0,Joining
1596,564,2021-05-19,59657.0,Joining
1597,564,2022-05-19,63297.0,Hike
1598,564,2023-05-19,66637.0,Hike
1599,564,2024-05-18,69672.0,Hike
1600,565,2024-07-10,43162.0,Joining
1601,566,2025-03-19,61247.0,Joining
1602,567,2023-11-03,51625.0,Joining
1603,567,2024-11-02,55433.0,Hike
1604,568,2020-06-17,29482.0,Joining
1605,568,2021-06-17,32142.0,Hike
1606,568,2022-06-17,34921.0,Hike
1607,568,2023-06-17,37915.0,Hike
1608,568,2024-06-16,40922.0,Hike
1609,569,2023-08-06,43719.0,Joining
1610,569,2024-08-05,47864.0,Hike
1611,570,2025-11-13,68298.0,Joining
1612,571,2008-08-29,45270.0,Joining
1613,571,2009-08-29,49302.0,Hike
1614,571,2010-08-29,53529.0,Hike
1615,571,2011-08-29,57416.0,Hike
1616,571,2012-08-28,60435.0,Hike
1617,571,2013-08-28,66635.0,Hike
1618,572,2025-04-29,79010.0,Joining
1619,573,2025-03-10,46353.0,Joining
1620,574,2024-07-15,59521.0,Joining
1621,575,2023-05-06,48219.0,Joining
1622,575,2024-05-05,51093.0,Hike
1623,576,2018-07-30,31342.0,Joining
1624,576,2019-07-30,33899.0,Hike
1625,576,2020-07-29,35417.0,Hike
1626,576,2021-07-29,37646.0,Hike
1627,576,2022-07-29,39938.0,Hike
1628,576,2023-07-29,43681.0,Hike
1629,577,2025-12-14,41827.0,Joining
1630,578,2025-05-22,110282.0,Joining
1631,579,2023-03-06,37755.0,Joining
1632,579,2024-03-05,39592.0,Hike
1633,580,2025-06-06,58738.0,Joining
1634,581,2025-08-23,77285.0,Joining
1635,582,2024-04-29,51692.0,Joining
1636,583,2024-05-05,37958.0,Joining
1637,584,2019-11-20,28355.0,Joining
1638,584,2020-11-19,30675.0,Hike
1639,584,2021-11-19,33143.0,Hike
1640,584,2022-11-19,36652.0,Hike
1641,584,2023-11-19,39502.0,Hike
1642,584,2024-11-18,41777.0,Hike
1643,585,2024-02-21,80159.0,Joining
1644,586,2023-08-31,54192.0,Joining
1645,586,2024-08-30,56856.0,Hike
1646,587,2025-09-05,37594.0,Joining
1647,588,2017-07-04,53699.0,Joining
1648,588,2018-07-04,57949.0,Hike
1649,588,2019-07-04,61285.0,Hike
1650,588,2020-07-03,68908.0,Hike
1651,588,2021-07-03,75439.0,Hike
1652,588,2022-07-03,80844.0,Hike
1653,589,2018-11-05,30270.0,Joining
1654,589,2019-11-05,32215.0,Hike
1655,589,2020-11-04,34795.0,Hike
1656,589,2021-11-04,36963.0,Hike
1657,589,2022-11-04,38568.0,Hike
1658,589,2023-11-04,41752.0,Hike
1659,590,2023-01-25,45477.0,Joining
1660,590,2024-01-25,48576.0,Hike
1661,591,2015-06-22,35899.0,Joining
1662,591,2016-06-21,39216.0,Hike
1663,591,2017-06-21,41717.0,Hike
1664,591,2018-06-21,45292.0,Hike
1665,591,2019-06-21,49127.0,Hike
1666,591,2020-06-20,52824.0,Hike
1667,592,2024-05-20,38117.0,Joining
1668,593,2022-01-16,59401.0,Joining
1669,593,2023-01-16,63828.0,Hike
1670,593,2024-01-16,71045.0,Hike
1671,594,2024-08-12,38650.0,Joining
1672,595,2025-10-30,111525.0,Joining
1673,596,2025-07-17,102937.0,Joining
1674,597,2022-09-28,37775.0,Joining
1675,597,2023-09-28,41863.0,Hike
1676,597,2024-09-27,44334.0,Hike
1677,598,2021-07-25,31500.0,Joining
1678,598,2022-07-25,33760.0,Hike
1679,598,2023-07-25,35872.0,Hike
1680,598,2024-07-24,36438.0,Hike
1681,599,2023-08-21,49385.0,Joining
1682,599,2024-08-20,53554.0,Hike
1683,600,2023-06-21,48485.0,Joining
1684,600,2024-06-20,52285.0,Hike
1685,601,2023-11-03,71672.0,Joining
1686,601,2024-11-02,77020.0,Hike
1687,602,2023-04-13,41138.0,Joining
1688,602,2024-04-12,44511.0,Hike
1689,603,2025-02-02,100971.0,Joining
1690,604,2024-11-18,29692.0,Joining
1691,605,2025-03-31,34045.0,Joining
1692,606,2025-12-02,42629.0,Joining
1693,607,2024-02-28,41170.0,Joining
1694,608,2025-05-19,48492.0,Joining
1695,609,2024-06-30,28045.0,Joining
1696,610,2024-06-25,36125.0,Joining
1697,611,2015-10-21,55630.0,Joining
1698,611,2016-10-20,59904.0,Hike
1699,611,2017-10-20,63911.0,Hike
1700,611,2018-10-20,69525.0,Hike
1701,611,2019-10-20,76090.0,Hike
1702,611,2020-10-19,82927.0,Hike
1703,612,2014-03-04,33978.0,Joining
1704,612,2015-03-04,37259.0,Hike
1705,612,2016-03-03,40974.0,Hike
1706,612,2017-03-03,43603.0,Hike
1707,612,2018-03-03,45719.0,Hike
1708,612,2019-03-03,49233.0,Hike
1709,613,2025-06-14,124189.0,Joining
1710,614,2025-03-31,56898.0,Joining
1711,615,2021-06-23,30626.0,Joining
1712,615,2022-06-23,31352.0,Hike
1713,615,2023-06-23,31968.0,Hike
1714,615,2024-06-22,34328.0,Hike
1715,616,2018-09-05,64598.0,Joining
1716,616,2019-09-05,70135.0,Hike
1717,616,2020-09-04,76577.0,Hike
1718,616,2021-09-04,81958.0,Hike
1719,616,2022-09-04,89196.0,Hike
1720,616,2023-09-04,97174.0,Hike
1721,617,2017-04-12,51288.0,Joining
1722,617,2018-04-12,53792.0,Hike
1723,617,2019-04-12,58197.0,Hike
1724,617,2020-04-11,61464.0,Hike
1725,617,2021-04-11,66983.0,Hike
1726,617,2022-04-11,73086.0,Hike
1727,618,2024-07-18,39657.0,Joining
1728,619,2025-01-20,55011.0,Joining
1729,620,2022-04-29,54806.0,Joining
1730,620,2023-04-29,58933.0,Hike
1731,620,2024-04-28,62607.0,Hike
1732,621,2024-11-06,45653.0,Joining
1733,622,2025-11-14,40808.0,Joining
1734,623,2024-11-09,52712.0,Joining
1735,624,2024-10-24,57399.0,Joining
1736,625,2025-12-16,40094.0,Joining
1737,626,2014-01-17,78476.0,Joining
1738,626,2015-01-17,84558.0,Hike
1739,626,2016-01-17,92758.0,Hike
1740,626,2017-01-16,100990.0,Hike
1741,626,2018-01-16,107232.0,Hike
1742,626,2019-01-16,109374.0,Hike
1743,627,2021-06-18,52685.0,Joining
1744,627,2022-06-18,54002.0,Hike
1745,627,2023-06-18,57987.0,Hike
1746,627,2024-06-17,63929.0,Hike
1747,628,2024-02-01,35581.0,Joining
1748,629,2020-03-07,33498.0,Joining
1749,629,2021-03-07,36621.0,Hike
1750,629,2022-03-07,38897.0,Hike
1751,629,2023-03-07,41277.0,Hike
1752,629,2024-03-06,43589.0,Hike
1753,630,2025-08-23,58284.0,Joining
1754,631,2018-12-10,56552.0,Joining
1755,631,2019-12-10,61217.0,Hike
1756,631,2020-12-09,64826.0,Hike
1757,631,2021-12-09,68435.0,Hike
1758,631,2022-12-09,73446.0,Hike
1759,631,2023-12-09,79484.0,Hike
1760,632,2022-01-28,34597.0,Joining
1761,632,2023-01-28,35787.0,Hike
1762,632,2024-01-28,39062.0,Hike
1763,633,2023-04-25,66914.0,Joining
1764,633,2024-04-24,70558.0,Hike
1765,634,2024-12-29,112297.0,Joining
1766,635,2025-04-24,66139.0,Joining
1767,636,2022-10-09,36460.0,Joining
1768,636,2023-10-09,38748.0,Hike
1769,636,2024-10-08,41919.0,Hike
1770,637,2025-03-30,59736.0,Joining
1771,638,2024-03-18,43005.0,Joining
1772,639,2026-01-01,57172.0,Joining
1773,640,2017-09-23,36563.0,Joining
1774,640,2018-09-23,39265.0,Hike
1775,640,2019-09-23,41923.0,Hike
1776,640,2020-09-22,44549.0,Hike
1777,640,2021-09-22,46701.0,Hike
1778,640,2022-09-22,50061.0,Hike
1779,641,2025-12-03,58742.0,Joining
1780,642,2021-05-15,86707.0,Joining
1781,642,2022-05-15,90801.0,Hike
1782,642,2023-05-15,98762.0,Hike
1783,642,2024-05-14,105463.0,Hike
1784,643,2024-12-29,66523.0,Joining
1785,644,2024-12-21,42106.0,Joining
1786,645,2025-09-08,45493.0,Joining
1787,646,2023-12-31,67708.0,Joining
1788,646,2024-12-30,75280.0,Hike
1789,647,2021-01-22,80150.0,Joining
1790,647,2022-01-22,83498.0,Hike
1791,647,2023-01-22,87751.0,Hike
1792,647,2024-01-22,94206.0,Hike
1793,648,2024-10-25,39498.0,Joining
1794,649,2025-06-01,42303.0,Joining
1795,650,2021-04-12,39087.0,Joining
1796,650,2022-04-12,42199.0,Hike
1797,650,2023-04-12,47322.0,Hike
1798,650,2024-04-11,51309.0,Hike
1799,651,2017-02-04,58689.0,Joining
1800,651,2018-02-04,63375.0,Hike
1801,651,2019-02-04,67185.0,Hike
1802,651,2020-02-04,73073.0,Hike
1803,651,2021-02-03,80703.0,Hike
1804,651,2022-02-03,89591.0,Hike
1805,652,2025-03-15,79791.0,Joining
1806,653,2023-02-17,40235.0,Joining
1807,653,2024-02-17,43702.0,Hike
1808,654,2023-08-06,48907.0,Joining
1809,654,2024-08-05,52539.0,Hike
1810,655,2025-12-14,32920.0,Joining
1811,656,2017-06-16,86165.0,Joining
1812,656,2018-06-16,92143.0,Hike
1813,656,2019-06-16,98026.0,Hike
1814,656,2020-06-15,103261.0,Hike
1815,656,2021-06-15,108596.0,Hike
1816,656,2022-06-15,117164.0,Hike
1817,657,2023-03-30,119166.0,Joining
1818,657,2024-03-29,128977.0,Hike
1819,658,2024-09-06,71014.0,Joining
1820,659,2018-05-05,40677.0,Joining
1821,659,2019-05-05,43929.0,Hike
1822,659,2020-05-04,47416.0,Hike
1823,659,2021-05-04,50063.0,Hike
1824,659,2022-05-04,54598.0,Hike
1825,659,2023-05-04,58493.0,Hike
1826,660,2023-01-14,41263.0,Joining
1827,660,2024-01-14,44579.0,Hike
1828,661,2023-12-07,58176.0,Joining
1829,661,2024-12-06,61977.0,Hike
1830,662,2017-10-06,60509.0,Joining
1831,662,2018-10-06,64296.0,Hike
1832,662,2019-10-06,69123.0,Hike
1833,662,2020-10-05,74804.0,Hike
1834,662,2021-10-05,77685.0,Hike
1835,662,2022-10-05,83224.0,Hike
1836,663,2025-12-29,65832.0,Joining
1837,664,2023-11-30,64453.0,Joining
1838,664,2024-11-29,68819.0,Hike
1839,665,2022-01-06,54020.0,Joining
1840,665,2023-01-06,56902.0,Hike
1841,665,2024-01-06,60181.0,Hike
1842,666,2018-06-07,41129.0,Joining
1843,666,2019-06-07,44718.0,Hike
1844,666,2020-06-06,47056.0,Hike
1845,666,2021-06-06,51000.0,Hike
1846,666,2022-06-06,55446.0,Hike
1847,666,2023-06-06,57903.0,Hike
1848,667,2023-09-18,61883.0,Joining
1849,667,2024-09-17,66076.0,Hike
1850,668,2019-11-16,39341.0,Joining
1851,668,2020-11-15,42366.0,Hike
1852,668,2021-11-15,44824.0,Hike
1853,668,2022-11-15,48272.0,Hike
1854,668,2023-11-15,51667.0,Hike
1855,668,2024-11-14,56631.0,Hike
1856,669,2013-10-31,39997.0,Joining
1857,669,2014-10-31,42971.0,Hike
1858,669,2015-10-31,44222.0,Hike
1859,669,2016-10-30,47744.0,Hike
1860,669,2017-10-30,50432.0,Hike
1861,669,2018-10-30,54832.0,Hike
1862,670,2022-05-19,37945.0,Joining
1863,670,2023-05-19,41508.0,Hike
1864,670,2024-05-18,45274.0,Hike
1865,671,2020-12-19,36767.0,Joining
1866,671,2021-12-19,39465.0,Hike
1867,671,2022-12-19,42863.0,Hike
1868,671,2023-12-19,45026.0,Hike
1869,671,2024-12-18,47574.0,Hike
1870,672,2021-01-20,100822.0,Joining
1871,672,2022-01-20,108251.0,Hike
1872,672,2023-01-20,116525.0,Hike
1873,672,2024-01-20,122404.0,Hike
1874,673,2023-12-03,48558.0,Joining
1875,673,2024-12-02,51061.0,Hike
1876,674,2023-10-13,51570.0,Joining
1877,674,2024-10-12,54568.0,Hike
1878,675,2025-09-26,43147.0,Joining
1879,676,2020-01-29,88595.0,Joining
1880,676,2021-01-28,95719.0,Hike
1881,676,2022-01-28,104962.0,Hike
1882,676,2023-01-28,117023.0,Hike
1883,676,2024-01-28,123550.0,Hike
1884,677,2024-02-25,62599.0,Joining
1885,678,2025-09-05,44763.0,Joining
1886,679,2025-05-01,50475.0,Joining
1887,680,2025-12-22,70773.0,Joining
1888,681,2012-04-04,44215.0,Joining
1889,681,2013-04-04,49060.0,Hike
1890,681,2014-04-04,53910.0,Hike
1891,681,2015-04-04,56379.0,Hike
1892,681,2016-04-03,61055.0,Hike
1893,681,2017-04-03,66195.0,Hike
1894,682,2025-10-31,36903.0,Joining
1895,683,2018-05-03,53443.0,Joining
1896,683,2019-05-03,57767.0,Hike
1897,683,2020-05-02,63315.0,Hike
1898,683,2021-05-02,66583.0,Hike
1899,683,2022-05-02,71243.0,Hike
1900,683,2023-05-02,77246.0,Hike
1901,684,2011-03-02,67330.0,Joining
1902,684,2012-03-01,72972.0,Hike
1903,684,2013-03-01,79014.0,Hike
1904,684,2014-03-01,87219.0,Hike
1905,684,2015-03-01,90520.0,Hike
1906,684,2016-02-29,92701.0,Hike
1907,685,2024-02-10,109250.0,Joining
1908,686,2024-12-02,73242.0,Joining
1909,687,2025-12-03,59317.0,Joining
1910,688,2016-11-16,52965.0,Joining
1911,688,2017-11-16,56064.0,Hike
1912,688,2018-11-16,58005.0,Hike
1913,688,2019-11-16,61790.0,Hike
1914,688,2020-11-15,66845.0,Hike
1915,688,2021-11-15,72387.0,Hike
1916,689,2024-01-08,117666.0,Joining
1917,690,2025-01-01,70230.0,Joining
1918,691,2021-02-17,69824.0,Joining
1919,691,2022-02-17,72583.0,Hike
1920,691,2023-02-17,79092.0,Hike
1921,691,2024-02-17,81339.0,Hike
1922,692,2023-03-11,28239.0,Joining
1923,692,2024-03-10,30239.0,Hike
1924,693,2024-04-01,39291.0,Joining
1925,694,2022-04-14,34267.0,Joining
1926,694,2023-04-14,37434.0,Hike
1927,694,2024-04-13,39923.0,Hike
1928,695,2024-05-28,100169.0,Joining
1929,696,2025-11-10,31511.0,Joining
1930,697,2017-10-10,28334.0,Joining
1931,697,2018-10-10,29457.0,Hike
1932,697,2019-10-10,32855.0,Hike
1933,697,2020-10-09,36876.0,Hike
1934,697,2021-10-09,39323.0,Hike
1935,697,2022-10-09,42808.0,Hike
1936,698,2022-02-03,41571.0,Joining
1937,698,2023-02-03,45274.0,Hike
1938,698,2024-02-03,48223.0,Hike
1939,699,2013-01-16,46095.0,Joining
1940,699,2014-01-16,49403.0,Hike
1941,699,2015-01-16,53205.0,Hike
1942,699,2016-01-16,55756.0,Hike
1943,699,2017-01-15,59694.0,Hike
1944,699,2018-01-15,64741.0,Hike
1945,700,2024-06-11,53465.0,Joining
1946,701,2012-10-15,60247.0,Joining
1947,701,2013-10-15,64157.0,Hike
1948,701,2014-10-15,70341.0,Hike
1949,701,2015-10-15,77210.0,Hike
1950,701,2016-10-14,85125.0,Hike
1951,701,2017-10-14,90128.0,Hike
1952,702,2019-02-05,52387.0,Joining
1953,702,2020-02-05,54683.0,Hike
1954,702,2021-02-04,58291.0,Hike
1955,702,2022-02-04,61647.0,Hike
1956,702,2023-02-04,66883.0,Hike
1957,702,2024-02-04,72654.0,Hike
1958,703,2025-02-10,53930.0,Joining
1959,704,2021-07-20,107544.0,Joining
1960,704,2022-07-20,118525.0,Hike
1961,704,2023-07-20,123779.0,Hike
1962,704,2024-07-19,132310.0,Hike
1963,705,2025-06-06,35959.0,Joining
1964,706,2011-09-21,65530.0,Joining
1965,706,2012-09-20,70510.0,Hike
1966,706,2013-09-20,73964.0,Hike
1967,706,2014-09-20,79142.0,Hike
1968,706,2015-09-20,84569.0,Hike
1969,706,2016-09-19,91560.0,Hike
1970,707,2022-11-11,36510.0,Joining
1971,707,2023-11-11,37408.0,Hike
1972,707,2024-11-10,39716.0,Hike
1973,708,2024-07-05,62349.0,Joining
1974,709,2024-12-08,51118.0,Joining
1975,710,2025-12-31,67567.0,Joining
1976,711,2025-11-27,44763.0,Joining
1977,712,2022-10-07,111849.0,Joining
1978,712,2023-10-07,119902.0,Hike
1979,712,2024-10-06,128628.0,Hike
1980,713,2024-06-15,132362.0,Joining
1981,714,2021-07-29,55249.0,Joining
1982,714,2022-07-29,57789.0,Hike
1983,714,2023-07-29,60613.0,Hike
1984,714,2024-07-28,64056.0,Hike
1985,715,2024-03-21,101421.0,Joining
1986,716,2024-12-20,77245.0,Joining
1987,717,2024-10-14,62425.0,Joining
1988,718,2021-03-27,39315.0,Joining
1989,718,2022-03-27,40753.0,Hike
1990,718,2023-03-27,42420.0,Hike
1991,718,2024-03-26,44442.0,Hike
1992,719,2025-07-31,105033.0,Joining
1993,720,2016-08-06,51021.0,Joining
1994,720,2017-08-06,54406.0,Hike
1995,720,2018-08-06,59277.0,Hike
1996,720,2019-08-06,63576.0,Hike
1997,720,2020-08-05,68729.0,Hike
1998,720,2021-08-05,73133.0,Hike
1999,721,2016-11-23,67070.0,Joining
2000,721,2017-11-23,73418.0,Hike
2001,721,2018-11-23,80272.0,Hike
2002,721,2019-11-23,85975.0,Hike
2003,721,2020-11-22,89816.0,Hike
2004,721,2021-11-22,94521.0,Hike
2005,722,2024-07-07,43877.0,Joining
2006,723,2025-01-24,48878.0,Joining
2007,724,2022-12-18,34722.0,Joining
2008,724,2023-12-18,36992.0,Hike
2009,724,2024-12-17,40762.0,Hike
2010,725,2025-08-19,65289.0,Joining
2011,726,2024-04-21,41594.0,Joining
2012,727,2021-04-28,55291.0,Joining
2013,727,2022-04-28,58716.0,Hike
2014,727,2023-04-28,61968.0,Hike
2015,727,2024-04-27,64848.0,Hike
2016,728,2021-07-07,43979.0,Joining
2017,728,2022-07-07,46194.0,Hike
2018,728,2023-07-07,50277.0,Hike
2019,728,2024-07-06,53937.0,Hike
2020,729,2023-04-17,44687.0,Joining
2021,729,2024-04-16,46488.0,Hike
2022,730,2018-03-23,109097.0,Joining
2023,730,2019-03-23,115407.0,Hike
2024,730,2020-03-22,123680.0,Hike
2025,730,2021-03-22,130805.0,Hike
2026,730,2022-03-22,135821.0,Hike
2027,730,2023-03-22,143953.0,Hike
2028,731,2024-01-11,44188.0,Joining
2029,732,2020-09-19,37303.0,Joining
2030,732,2021-09-19,39680.0,Hike
2031,732,2022-09-19,42858.0,Hike
2032,732,2023-09-19,45051.0,Hike
2033,732,2024-09-18,46329.0,Hike
2034,733,2021-09-24,65175.0,Joining
2035,733,2022-09-24,68221.0,Hike
2036,733,2023-09-24,73805.0,Hike
2037,733,2024-09-23,79401.0,Hike
2038,734,2023-12-06,45990.0,Joining
2039,734,2024-12-05,47136.0,Hike
