AttendanceID,EmployeeID,Month,Year,LeavesTaken,LateMarks,WFHDays,WorkingDays
7238,645,8,2025,0,2,3,22
7239,645,9,2025,0,1,0,22
7240,645,10,2025,0,1,1,22
7241,645,11,2025,0,2,3,22
7242,645,12,2025,2,2,2,22
7243,646,4,2025,1,1,2,22
7244,646,5,2025,1,3,3,22
7245,646,6,2025,2,1,4,22
7246,646,7,2025,0,2,4,22
7247,646,8,2025,1,1,4,22
7248,646,10,2025,3,2,5,22
7249,646,11,2025,2,1,3,22
7250,646,12,2025,1,3,2,22
7251,647,1,2025,1,0,3,22
7252,647,2,2025,1,2,2,22
7253,647,3,2025,2,1,7,22
7254,647,4,2025,2,1,2,22
7255,647,5,2025,1,1,2,22
7256,647,6,2025,3,0,2,22
7257,647,7,2025,0,0,0,22
7258,647,8,2025,2,0,1,22
7259,647,9,2025,0,3,2,22
7260,647,10,2025,0,1,3,22
7261,647,11,2025,0,1,2,22
7262,647,12,2025,2,1,3,22
7263,648,2,2025,1,1,2,22
7264,648,3,2025,3,1,4,22
7265,648,4,2025,1,0,4,22
7266,648,5,2025,2,0,3,22
7267,648,6,2025,1,1,1,22
7268,648,7,2025,1,1,1,22
7269,648,8,2025,4,1,2,22
7270,648,11,2025,0,1,3,22
7271,649,1,2025,5,0,3,22
7272,649,2,2025,1,4,1,22
7273,649,3,2025,2,0,8,22
7274,649,4,2025,6,1,2,22
7275,649,5,2025,2,2,0,22
7276,649,6,2025,2,2,1,22
7277,649,7,2025,2,3,2,22
7278,649,8,2025,2,0,1,22
7279,649,9,2025,1,2,4,22
7280,649,10,2025,3,1,3,22
7281,649,11,2025,1,2,0,22
7282,649,12,2025,7,1,1,22
7283,650,1,2025,2,0,4,22
7284,650,2,2025,3,0,3,22
7285,650,3,2025,3,0,4,22
7286,650,4,2025,1,0,5,22
7287,650,5,2025,2,4,4,22
7288,650,6,2025,2,0,5,22
7289,650,7,2025,1,1,3,22
7290,650,8,2025,3,1,7,22
7291,650,9,2025,1,1,4,22
7292,650,10,2025,0,0,4,22
7293,650,11,2025,2,0,4,22
7294,650,12,2025,0,0,3,22
7295,651,1,2025,3,2,2,22
7296,651,2,2025,3,1,3,22
7297,651,3,2025,1,1,2,22
7298,651,4,2025,2,0,1,22
7299,651,5,2025,6,2,3,22
7300,651,6,2025,2,0,1,22
7301,651,7,2025,3,0,4,22
7302,651,8,2025,2,0,4,22
7303,651,9,2025,1,0,6,22
7304,651,10,2025,3,2,2,22
7305,651,11,2025,3,2,4,22
7306,651,12,2025,2,0,3,22
7307,652,1,2025,3,3,3,22
7308,652,2,2025,4,2,1,22
7309,652,3,2025,4,1,4,22
7310,652,4,2025,2,1,2,22
7311,652,5,2025,2,2,5,22
7312,652,6,2025,2,3,2,22
7313,652,7,2025,2,2,3,22
7314,652,8,2025,0,2,3,22
7315,652,9,2025,3,3,3,22
7316,652,10,2025,5,0,4,22
7317,652,11,2025,5,2,2,22
7318,652,12,2025,5,2,3,22
7319,653,1,2025,0,0,2,22
7320,653,2,2025,2,0,2,22
7321,653,3,2025,1,3,3,22
7322,653,4,2025,0,0,4,22
7323,653,5,2025,2,0,3,22
7324,653,6,2025,1,0,4,22
7325,653,7,2025,3,1,5,22
7326,653,8,2025,3,1,4,22
7327,653,9,2025,2,0,1,22
7328,653,10,2025,3,0,1,22
7329,653,11,2025,2,0,2,22
7330,653,12,2025,1,2,5,22
7331,654,1,2025,1,1,0,22
7332,654,2,2025,1,1,1,22
7333,654,3,2025,1,1,1,22
7334,654,4,2025,1,1,2,22
7335,654,5,2025,1,1,5,22
7336,654,7,2025,4,1,1,22
7337,654,10,2025,0,0,4,22
7338,654,11,2025,1,0,4,22
7339,654,12,2025,1,2,2,22
7340,655,1,2025,1,1,5,22
7341,655,2,2025,1,1,7,22
7342,655,3,2025,4,1,2,22
7343,655,4,2025,4,2,4,22
7344,655,5,2025,1,1,1,22
7345,655,6,2025,2,0,2,22
7346,655,7,2025,0,2,3,22
7347,655,8,2025,0,0,1,22
7348,655,9,2025,2,1,3,22
7349,655,10,2025,0,2,2,22
7350,655,11,2025,4,0,2,22
7351,655,12,2025,3,0,2,22
7352,656,1,2025,1,2,1,22
7353,656,2,2025,3,0,3,22
7354,656,3,2025,3,2,7,22
7355,656,4,2025,3,1,2,22
7356,656,5,2025,2,0,5,22
7357,656,6,2025,2,0,3,22
7358,656,7,2025,4,0,5,22
7359,656,8,2025,0,0,4,22
7360,656,9,2025,0,1,1,22
7361,656,10,2025,2,2,0,22
7362,656,11,2025,1,0,1,22
7363,656,12,2025,0,1,1,22
7364,657,1,2025,2,5,3,22
7365,657,2,2025,2,2,2,22
7366,657,3,2025,5,2,4,22
7367,657,4,2025,0,3,4,22
7368,657,5,2025,2,1,0,22
7369,657,6,2025,3,2,5,22
7370,657,7,2025,4,4,4,22
7371,657,8,2025,4,2,4,22
7372,657,9,2025,1,2,2,22
7373,657,10,2025,3,1,2,22
7374,657,11,2025,3,1,1,22
7375,657,12,2025,4,1,1,22
7376,658,1,2025,4,4,2,22
7377,658,2,2025,1,3,6,22
7378,658,3,2025,2,3,3,22
7379,658,4,2025,5,4,4,22
7380,658,5,2025,3,2,4,22
7381,658,6,2025,1,3,3,22
7382,658,7,2025,3,3,5,22
7383,658,8,2025,3,1,3,22
7384,658,9,2025,8,2,5,22
7385,658,10,2025,0,2,1,22
7386,658,11,2025,4,3,1,22
7387,658,12,2025,2,5,2,22
7388,659,1,2025,3,0,2,22
7389,659,2,2025,1,0,4,22
7390,659,3,2025,3,1,1,22
7391,659,4,2025,0,0,6,22
7392,659,5,2025,2,2,2,22
7393,659,6,2025,2,0,2,22
7394,659,7,2025,2,1,2,22
7395,659,8,2025,2,2,1,22
7396,659,9,2025,3,0,1,22
7397,659,10,2025,4,0,2,22
7398,659,11,2025,2,1,5,22
7399,659,12,2025,1,1,1,22
7400,660,1,2025,3,8,2,22
7401,660,2,2025,2,2,4,22
7402,660,3,2025,3,1,2,22
7403,660,4,2025,5,2,4,22
7404,660,5,2025,0,4,5,22
7405,660,6,2025,3,1,1,22
7406,660,7,2025,2,1,1,22
7407,660,8,2025,3,8,3,22
7408,660,9,2025,4,2,3,22
7409,660,10,2025,3,2,2,22
7410,660,11,2025,1,0,2,22
7411,660,12,2025,4,1,5,22
7412,661,1,2025,3,2,4,22
7413,661,2,2025,3,1,1,22
7414,661,3,2025,1,1,4,22
7415,661,4,2025,1,1,0,22
7416,661,5,2025,3,0,3,22
7417,661,6,2025,0,1,5,22
7418,661,7,2025,3,1,2,22
7419,661,8,2025,3,3,4,22
7420,661,9,2025,1,1,2,22
7421,661,10,2025,2,1,1,22
7422,661,11,2025,1,1,2,22
7423,661,12,2025,4,0,4,22
7424,662,1,2025,1,1,1,22
7425,662,2,2025,2,0,3,22
7426,662,3,2025,5,0,3,22
7427,662,4,2025,2,1,1,22
7428,662,5,2025,1,0,3,22
7429,662,6,2025,0,0,6,22
7430,662,7,2025,1,0,3,22
7431,662,8,2025,3,0,2,22
7432,662,9,2025,0,0,2,22
7433,662,10,2025,2,1,3,22
7434,662,11,2025,2,1,2,22
7435,662,12,2025,0,0,2,22
7436,663,1,2025,3,6,1,22
7437,663,2,2025,1,2,2,22
7438,663,3,2025,5,1,4,22
7439,663,4,2025,3,3,4,22
7440,663,5,2025,4,1,2,22
7441,663,6,2025,0,1,2,22
7442,663,7,2025,1,3,4,22
7443,663,8,2025,1,2,3,22
7444,663,9,2025,2,1,3,22
7445,663,10,2025,3,1,5,22
7446,663,11,2025,6,1,1,22
7447,663,12,2025,2,0,1,22
7448,664,1,2025,2,1,2,22
7449,664,2,2025,1,0,3,22
7450,664,3,2025,4,2,3,22
7451,664,4,2025,3,2,2,22
7452,664,5,2025,1,0,3,22
7453,664,6,2025,2,3,1,22
7454,664,7,2025,0,1,3,22
7455,664,8,2025,2,1,4,22
7456,664,9,2025,3,3,2,22
7457,664,10,2025,2,0,2,22
7458,664,11,2025,1,1,4,22
7459,664,12,2025,1,2,3,22
7460,665,1,2025,4,1,3,22
7461,665,2,2025,1,2,3,22
7462,665,3,2025,1,2,3,22
7463,665,4,2025,1,2,2,22
7464,665,5,2025,3,0,0,22
7465,665,6,2025,2,1,4,22
7466,665,7,2025,2,0,3,22
7467,665,8,2025,3,4,4,22
7468,665,9,2025,1,1,3,22
7469,665,10,2025,4,3,5,22
7470,665,11,2025,4,2,2,22
7471,665,12,2025,1,5,2,22
7472,666,1,2025,0,2,2,22
7473,666,2,2025,2,1,4,22
7474,666,3,2025,3,0,3,22
7475,666,4,2025,1,1,2,22
7476,666,5,2025,3,1,2,22
7477,666,6,2025,0,3,1,22
7478,666,7,2025,2,0,3,22
7479,666,8,2025,0,1,4,22
7480,666,9,2025,1,2,5,22
7481,666,10,2025,0,2,5,22
7482,666,11,2025,2,3,1,22
7483,666,12,2025,2,4,3,22
7484,667,1,2025,1,3,4,22
7485,667,2,2025,3,0,0,22
7486,667,3,2025,1,1,2,22
7487,667,4,2025,1,1,3,22
7488,667,5,2025,3,2,2,22
7489,667,6,2025,2,2,4,22
7490,667,7,2025,2,1,2,22
7491,667,8,2025,2,0,3,22
7492,667,9,2025,2,3,5,22
7493,667,10,2025,1,0,5,22
7494,667,11,2025,1,1,3,22
7495,667,12,2025,1,0,5,22
7496,668,1,2025,1,5,4,22
7497,668,2,2025,2,3,2,22
7498,668,3,2025,2,3,3,22
7499,668,4,2025,3,0,5,22
7500,668,5,2025,1,1,5,22
7501,668,6,2025,2,6,4,22
7502,668,7,2025,3,2,6,22
7503,668,8,2025,1,1,6,22
7504,668,9,2025,5,0,4,22
7505,668,10,2025,0,1,7,22
7506,668,11,2025,0,2,5,22
7507,668,12,2025,1,1,1,22
7508,669,1,2025,2,0,1,22
7509,669,2,2025,2,3,1,22
7510,669,3,2025,0,0,3,22
7511,669,4,2025,0,0,5,22
7512,669,5,2025,2,2,1,22
7513,669,6,2025,1,1,1,22
7514,669,7,2025,4,2,0,22
7515,669,8,2025,0,0,2,22
7516,669,9,2025,0,0,4,22
7517,669,10,2025,3,2,1,22
7518,669,11,2025,0,0,5,22
7519,669,12,2025,1,2,0,22
7520,670,2,2025,2,0,3,22
7521,670,3,2025,0,5,1,22
7522,670,4,2025,2,5,9,22
7523,670,5,2025,2,1,2,22
7524,670,9,2025,3,2,4,22
7525,670,10,2025,1,1,1,22
7526,670,12,2025,2,4,3,22
7527,671,1,2025,1,1,1,22
7528,671,2,2025,3,0,5,22
7529,671,3,2025,1,3,6,22
7530,671,4,2025,1,2,4,22
7531,671,5,2025,2,1,2,22
7532,671,6,2025,3,0,5,22
7533,671,7,2025,1,2,6,22
7534,671,8,2025,1,1,6,22
7535,671,9,2025,3,2,3,22
7536,671,10,2025,2,1,0,22
7537,671,11,2025,0,0,7,22
7538,671,12,2025,1,1,0,22
7539,672,1,2025,1,1,5,22
7540,672,2,2025,2,1,5,22
7541,672,3,2025,2,0,2,22
7542,672,4,2025,1,0,1,22
7543,672,5,2025,0,1,1,22
7544,672,6,2025,1,1,3,22
7545,672,7,2025,3,0,0,22
7546,672,8,2025,2,2,2,22
7547,672,9,2025,1,2,3,22
7548,672,10,2025,2,0,3,22
7549,672,11,2025,2,2,2,22
7550,672,12,2025,1,2,4,22
7551,673,1,2025,2,0,2,22
7552,673,2,2025,1,0,6,22
7553,673,3,2025,1,2,5,22
7554,673,4,2025,1,1,7,22
7555,673,5,2025,1,2,0,22
7556,673,6,2025,2,2,5,22
7557,673,7,2025,3,2,2,22
7558,673,8,2025,2,0,4,22
7559,673,9,2025,2,1,1,22
7560,673,10,2025,3,0,2,22
7561,673,11,2025,2,1,4,22
7562,673,12,2025,3,1,2,22
7563,674,1,2025,3,2,4,22
7564,674,2,2025,4,3,4,22
7565,674,3,2025,1,4,6,22
7566,674,4,2025,3,2,3,22
7567,674,5,2025,3,2,5,22
7568,674,6,2025,2,2,6,22
7569,674,7,2025,3,2,2,22
7570,674,8,2025,3,1,3,22
7571,674,10,2025,0,3,3,22
7572,674,11,2025,4,2,5,22
7573,674,12,2025,1,1,4,22
7574,675,1,2025,1,2,1,22
7575,675,2,2025,1,0,4,22
7576,675,3,2025,2,3,2,22
7577,675,4,2025,5,2,5,22
7578,675,5,2025,2,2,2,22
7579,675,6,2025,4,2,2,22
7580,675,7,2025,2,3,2,22
7581,675,8,2025,0,3,5,22
7582,675,9,2025,2,2,2,22
7583,675,10,2025,3,1,4,22
7584,675,11,2025,0,4,3,22
7585,675,12,2025,4,0,5,22
7586,676,1,2025,5,2,3,22
7587,676,2,2025,1,1,2,22
7588,676,3,2025,2,2,2,22
7589,676,4,2025,1,3,2,22
7590,676,5,2025,2,2,1,22
7591,676,6,2025,1,2,2,22
7592,676,7,2025,2,4,5,22
7593,676,8,2025,1,2,3,22
7594,676,9,2025,4,1,2,22
7595,676,10,2025,3,0,7,22
7596,676,11,2025,2,3,3,22
7597,676,12,2025,7,0,6,22
7598,677,1,2025,0,2,1,22
7599,677,2,2025,0,4,2,22
7600,677,3,2025,2,0,2,22
7601,677,4,2025,1,0,1,22
7602,677,5,2025,2,2,5,22
7603,677,6,2025,2,1,5,22
7604,677,7,2025,3,3,3,22
7605,677,8,2025,3,1,2,22
7606,677,9,2025,2,5,3,22
7607,677,10,2025,0,3,5,22
7608,677,11,2025,2,2,4,22
7609,677,12,2025,2,4,1,22
7610,678,1,2025,1,2,2,22
7611,678,2,2025,2,2,4,22
7612,678,6,2025,1,0,3,22
7613,678,7,2025,2,1,4,22
7614,678,8,2025,6,0,2,22
7615,678,9,2025,4,1,4,22
7616,678,10,2025,1,2,3,22
7617,678,11,2025,1,0,2,22
7618,678,12,2025,2,1,4,22
7619,679,1,2025,2,1,5,22
7620,679,2,2025,5,1,2,22
7621,679,3,2025,1,4,1,22
7622,679,4,2025,1,1,3,22
7623,679,5,2025,2,3,2,22
7624,679,6,2025,2,3,1,22
7625,679,7,2025,1,2,4,22
7626,679,8,2025,0,2,3,22
7627,679,9,2025,5,1,2,22
7628,679,10,2025,2,2,2,22
7629,679,11,2025,2,3,4,22
7630,679,12,2025,1,2,2,22
7631,680,1,2025,4,0,3,22
7632,680,2,2025,2,0,0,22
7633,680,3,2025,1,1,3,22
7634,680,4,2025,3,1,4,22
7635,680,5,2025,1,2,3,22
7636,680,6,2025,1,2,6,22
7637,680,7,2025,0,3,2,22
7638,680,8,2025,1,0,1,22
7639,680,9,2025,3,1,2,22
7640,680,10,2025,0,0,4,22
7641,680,11,2025,3,1,2,22
7642,680,12,2025,1,4,1,22
7643,681,1,2025,6,0,1,22
7644,681,2,2025,1,1,2,22
7645,681,3,2025,3,1,0,22
7646,681,4,2025,2,3,1,22
7647,681,5,2025,1,1,5,22
7648,681,6,2025,3,0,3,22
7649,681,7,2025,1,1,4,22
7650,681,8,2025,1,1,3,22
7651,681,9,2025,1,0,2,22
7652,681,10,2025,4,2,2,22
7653,681,11,2025,3,3,4,22
7654,681,12,2025,0,0,0,22
7655,682,2,2025,2,3,2,22
7656,682,5,2025,1,1,5,22
7657,682,7,2025,1,0,1,22
7658,682,9,2025,1,1,7,22
7659,682,12,2025,0,1,5,22
7660,683,1,2025,1,1,0,22
7661,683,2,2025,2,2,2,22
7662,683,6,2025,1,2,4,22
7663,683,7,2025,4,2,4,22
7664,683,8,2025,1,3,3,22
7665,683,10,2025,3,3,6,22
7666,683,11,2025,1,2,2,22
7667,683,12,2025,1,0,3,22
7668,684,1,2025,2,0,0,22
7669,684,2,2025,4,2,2,22
7670,684,3,2025,1,0,6,22
7671,684,4,2025,1,2,3,22
7672,684,5,2025,1,2,4,22
7673,684,6,2025,4,3,2,22
7674,684,7,2025,3,5,4,22
7675,684,8,2025,5,4,2,22
7676,684,9,2025,4,3,2,22
7677,684,10,2025,1,5,2,22
7678,684,11,2025,1,3,4,22
7679,684,12,2025,3,0,5,22
7680,685,1,2025,1,0,6,22
7681,685,2,2025,1,0,3,22
7682,685,3,2025,2,0,5,22
7683,685,4,2025,0,1,2,22
7684,685,5,2025,2,3,3,22
7685,685,6,2025,1,0,2,22
7686,685,7,2025,3,0,2,22
7687,685,8,2025,2,2,4,22
7688,685,9,2025,0,0,3,22
7689,685,10,2025,2,0,4,22
7690,685,11,2025,1,1,1,22
7691,685,12,2025,1,2,2,22
7692,686,1,2025,0,0,2,22
7693,686,2,2025,1,1,3,22
7694,686,3,2025,0,3,4,22
7695,686,4,2025,1,2,2,22
7696,686,5,2025,1,3,2,22
7697,686,6,2025,1,0,5,22
7698,686,7,2025,2,2,1,22
7699,686,8,2025,2,0,2,22
7700,686,9,2025,3,2,3,22
7701,686,10,2025,2,3,6,22
7702,686,11,2025,0,0,2,22
7703,686,12,2025,1,1,2,22
7704,687,1,2025,4,1,1,22
7705,687,2,2025,3,5,4,22
7706,687,3,2025,4,2,1,22
7707,687,4,2025,1,0,6,22
7708,687,5,2025,3,2,5,22
7709,687,6,2025,1,4,6,22
7710,687,7,2025,2,0,1,22
7711,687,8,2025,1,2,2,22
7712,687,9,2025,2,0,3,22
7713,687,10,2025,3,1,6,22
7714,687,11,2025,4,4,1,22
7715,687,12,2025,7,1,3,22
7716,688,1,2025,4,0,4,22
7717,688,2,2025,2,1,5,22
7718,688,3,2025,2,1,5,22
7719,688,4,2025,3,3,3,22
7720,688,5,2025,2,1,1,22
7721,688,6,2025,1,0,5,22
7722,688,7,2025,1,2,1,22
7723,688,8,2025,0,0,4,22
7724,688,9,2025,1,0,4,22
7725,688,10,2025,0,0,3,22
7726,688,11,2025,0,1,5,22
7727,688,12,2025,2,0,1,22
7728,689,1,2025,1,1,4,22
7729,689,2,2025,2,0,6,22
7730,689,3,2025,7,1,6,22
7731,689,4,2025,0,1,2,22
7732,689,5,2025,1,0,4,22
7733,689,6,2025,1,1,3,22
7734,689,7,2025,0,1,3,22
7735,689,8,2025,5,0,4,22
7736,689,9,2025,1,0,3,22
7737,689,10,2025,1,1,5,22
7738,689,11,2025,3,0,1,22
7739,689,12,2025,1,0,3,22
7740,690,1,2025,2,2,2,22
7741,690,2,2025,2,0,1,22
7742,690,3,2025,5,0,2,22
7743,690,4,2025,1,0,7,22
7744,690,5,2025,2,1,3,22
7745,690,6,2025,1,1,3,22
7746,690,7,2025,1,0,4,22
7747,690,8,2025,2,1,3,22
7748,690,9,2025,0,0,3,22
7749,690,10,2025,2,1,5,22
7750,690,11,2025,2,1,2,22
7751,690,12,2025,3,0,3,22
7752,691,1,2025,0,2,5,22
7753,691,2,2025,2,2,1,22
7754,691,3,2025,4,1,2,22
7755,691,4,2025,1,2,2,22
7756,691,5,2025,2,0,4,22
7757,691,6,2025,1,1,1,22
7758,691,7,2025,3,0,6,22
7759,691,8,2025,2,3,7,22
7760,691,9,2025,4,0,0,22
7761,691,10,2025,1,1,2,22
7762,691,11,2025,2,2,4,22
7763,691,12,2025,4,1,4,22
7764,692,2,2025,0,3,4,22
7765,692,3,2025,5,1,1,22
7766,692,5,2025,2,1,1,22
7767,692,6,2025,2,0,3,22
7768,692,8,2025,2,0,3,22
7769,692,10,2025,0,1,2,22
7770,692,11,2025,2,1,3,22
7771,692,12,2025,2,2,1,22
7772,693,1,2025,1,1,2,22
7773,693,2,2025,2,1,3,22
7774,693,4,2025,1,3,2,22
7775,693,6,2025,1,2,3,22
7776,693,7,2025,2,1,2,22
7777,693,8,2025,0,3,2,22
7778,693,9,2025,2,2,2,22
7779,693,12,2025,1,1,1,22
7780,694,1,2025,3,3,2,22
7781,694,2,2025,2,3,1,22
7782,694,3,2025,1,2,2,22
7783,694,4,2025,1,1,4,22
7784,694,5,2025,3,2,4,22
7785,694,6,2025,4,3,5,22
7786,694,7,2025,4,2,2,22
7787,694,8,2025,2,1,2,22
7788,694,9,2025,4,3,6,22
7789,694,10,2025,4,2,2,22
7790,694,11,2025,4,0,2,22
7791,694,12,2025,3,0,2,22
7792,695,1,2025,5,1,4,22
7793,695,2,2025,3,2,5,22
7794,695,3,2025,3,0,3,22
7795,695,4,2025,1,2,4,22
7796,695,5,2025,5,1,4,22
7797,695,6,2025,4,1,2,22
7798,695,7,2025,0,2,4,22
7799,695,8,2025,1,2,1,22
7800,695,9,2025,4,0,2,22
7801,695,10,2025,4,0,0,22
7802,695,11,2025,2,1,1,22
7803,695,12,2025,2,3,3,22
7804,696,1,2025,1,2,3,22
7805,696,2,2025,0,1,1,22
7806,696,3,2025,4,0,7,22
7807,696,4,2025,1,0,1,22
7808,696,5,2025,2,1,4,22
7809,696,6,2025,4,1,3,22
7810,696,7,2025,1,1,6,22
7811,696,8,2025,2,0,5,22
7812,696,9,2025,0,1,3,22
7813,696,10,2025,0,0,1,22
7814,696,11,2025,1,1,4,22
7815,696,12,2025,3,1,4,22
7816,697,1,2025,2,0,3,22
7817,697,2,2025,7,0,1,22
7818,697,3,2025,1,0,4,22
7819,697,4,2025,5,0,5,22
7820,697,5,2025,3,1,6,22
7821,697,6,2025,2,0,2,22
7822,697,7,2025,2,1,3,22
7823,697,8,2025,1,1,0,22
7824,697,9,2025,0,2,7,22
7825,697,10,2025,1,0,3,22
7826,697,11,2025,0,2,2,22
7827,697,12,2025,0,2,3,22
7828,698,1,2025,1,1,1,22
7829,698,2,2025,3,2,3,22
7830,698,3,2025,1,2,2,22
7831,698,4,2025,1,0,1,22
7832,698,5,2025,1,2,3,22
7833,698,6,2025,0,0,2,22
7834,698,7,2025,2,0,6,22
7835,698,8,2025,1,1,3,22
7836,698,9,2025,0,0,4,22
7837,698,10,2025,5,0,5,22
7838,698,11,2025,1,0,2,22
7839,698,12,2025,0,0,1,22
7840,699,1,2025,1,1,3,22
7841,699,2,2025,1,1,2,22
7842,699,3,2025,1,0,6,22
7843,699,4,2025,3,0,3,22
7844,699,5,2025,1,1,2,22
7845,699,6,2025,1,3,4,22
7846,699,7,2025,0,0,4,22
7847,699,8,2025,1,1,4,22
7848,699,9,2025,2,0,1,22
7849,699,10,2025,3,0,2,22
7850,699,11,2025,0,2,4,22
7851,699,12,2025,1,1,2,22
7852,700,1,2025,3,1,0,22
7853,700,2,2025,1,0,6,22
7854,700,3,2025,1,2,1,22
7855,700,4,2025,1,0,3,22
7856,700,5,2025,1,1,0,22
7857,700,6,2025,2,1,1,22
7858,700,7,2025,1,2,1,22
7859,700,8,2025,2,1,7,22
7860,700,9,2025,3,0,2,22
7861,700,10,2025,1,1,1,22
7862,700,11,2025,3,0,2,22
7863,700,12,2025,4,2,1,22
7864,701,1,2025,2,1,2,22
7865,701,2,2025,5,2,0,22
7866,701,3,2025,1,0,2,22
7867,701,4,2025,0,3,1,22
7868,701,5,2025,0,1,3,22
7869,701,6,2025,1,3,3,22
7870,701,7,2025,0,0,2,22
7871,701,8,2025,0,1,4,22
7872,701,9,2025,2,0,3,22
7873,701,10,2025,0,1,3,22
7874,701,11,2025,3,0,3,22
7875,701,12,2025,1,1,2,22
7876,702,1,2025,1,1,4,22
7877,702,2,2025,0,2,3,22
7878,702,3,2025,4,0,2,22
7879,702,4,2025,1,1,3,22
7880,702,5,2025,3,0,3,22
7881,702,6,2025,1,3,5,22
7882,702,7,2025,1,1,0,22
7883,702,8,2025,2,1,0,22
7884,702,9,2025,1,0,1,22
7885,702,10,2025,2,1,0,22
7886,702,11,2025,1,0,1,22
7887,702,12,2025,2,0,0,22
7888,703,1,2025,1,3,2,22
7889,703,2,2025,2,1,2,22
7890,703,3,2025,3,4,4,22
7891,703,4,2025,2,0,3,22
7892,703,5,2025,2,1,5,22
7893,703,7,2025,3,1,2,22
7894,703,8,2025,2,4,5,22
7895,703,9,2025,2,3,4,22
7896,703,12,2025,1,3,3,22
7897,704,1,2025,0,3,2,22
7898,704,2,2025,1,2,2,22
7899,704,3,2025,3,1,4,22
7900,704,4,2025,2,0,4,22
7901,704,5,2025,0,1,3,22
7902,704,6,2025,2,1,3,22
7903,704,7,2025,1,0,1,22
7904,704,8,2025,4,0,6,22
7905,704,9,2025,1,1,2,22
7906,704,10,2025,0,2,5,22
7907,704,11,2025,3,1,2,22
7908,704,12,2025,0,2,2,22
7909,705,1,2025,4,3,1,22
7910,705,2,2025,0,2,2,22
7911,705,3,2025,3,1,2,22
7912,705,4,2025,2,3,3,22
7913,705,5,2025,2,2,1,22
7914,705,6,2025,4,4,5,22
7915,705,7,2025,3,2,3,22
7916,705,8,2025,4,2,1,22
7917,705,9,2025,0,4,4,22
7918,705,10,2025,2,3,4,22
7919,705,11,2025,1,4,3,22
7920,705,12,2025,4,1,2,22
7921,706,1,2025,2,0,3,22
7922,706,3,2025,2,1,2,22
7923,706,4,2025,1,6,2,22
7924,706,5,2025,2,0,5,22
7925,706,6,2025,3,1,3,22
7926,706,7,2025,1,0,3,22
7927,706,10,2025,2,0,3,22
7928,707,1,2025,1,0,0,22
7929,707,2,2025,2,1,4,22
7930,707,3,2025,3,0,3,22
7931,707,4,2025,2,0,2,22
7932,707,5,2025,2,2,3,22
7933,707,6,2025,1,0,3,22
7934,707,7,2025,1,1,3,22
7935,707,8,2025,1,0,3,22
7936,707,9,2025,2,0,6,22
7937,707,10,2025,0,3,2,22
7938,707,11,2025,2,1,4,22
7939,707,12,2025,0,0,2,22
7940,708,1,2025,2,0,4,22
7941,708,2,2025,3,1,3,22
7942,708,3,2025,2,0,6,22
7943,708,4,2025,0,0,2,22
7944,708,5,2025,2,0,2,22
7945,708,6,2025,1,0,0,22
7946,708,7,2025,2,0,1,22
7947,708,8,2025,1,0,1,22
7948,708,9,2025,3,2,6,22
7949,708,10,2025,1,1,6,22
7950,708,11,2025,1,0,1,22
7951,708,12,2025,0,3,4,22
7952,709,1,2025,1,2,1,22
7953,709,3,2025,2,1,5,22
7954,709,5,2025,0,0,4,22
7955,709,6,2025,2,0,2,22
7956,709,7,2025,2,1,1,22
7957,709,8,2025,2,0,3,22
7958,709,9,2025,0,3,5,22
7959,709,10,2025,1,1,2,22
7960,709,11,2025,0,1,1,22
7961,710,1,2025,3,0,2,22
7962,710,2,2025,1,1,3,22
7963,710,4,2025,1,2,3,22
7964,710,5,2025,6,0,2,22
7965,710,6,2025,5,1,1,22
7966,710,7,2025,5,2,1,22
7967,710,10,2025,2,4,1,22
7968,710,12,2025,7,0,5,22
7969,711,1,2025,0,2,1,22
7970,711,2,2025,3,0,2,22
7971,711,3,2025,3,2,1,22
7972,711,4,2025,1,0,4,22
7973,711,5,2025,1,0,1,22
7974,711,6,2025,1,1,4,22
7975,711,7,2025,1,1,4,22
7976,711,8,2025,1,1,5,22
7977,711,9,2025,0,2,1,22
7978,711,10,2025,2,0,1,22
7979,711,11,2025,5,0,4,22
7980,711,12,2025,2,1,1,22
7981,712,1,2025,5,1,2,22
7982,712,2,2025,2,1,4,22
7983,712,3,2025,4,1,6,22
7984,712,4,2025,1,2,1,22
7985,712,5,2025,3,2,3,22
7986,712,6,2025,5,1,3,22
7987,712,7,2025,3,3,2,22
7988,712,8,2025,5,1,8,22
7989,712,9,2025,3,3,4,22
7990,712,10,2025,3,3,2,22
7991,712,11,2025,4,2,2,22
7992,712,12,2025,2,1,3,22
7993,713,1,2025,1,0,4,22
7994,713,2,2025,2,1,6,22
7995,713,3,2025,2,1,4,22
7996,713,4,2025,3,1,4,22
7997,713,5,2025,3,0,2,22
7998,713,6,2025,2,0,3,22
7999,713,7,2025,3,2,2,22
8000,713,8,2025,5,3,2,22
8001,713,9,2025,1,3,5,22
8002,713,10,2025,4,2,1,22
8003,713,11,2025,5,2,6,22
8004,713,12,2025,2,2,4,22
8005,714,1,2025,4,0,3,22
8006,714,2,2025,3,1,4,22
8007,714,3,2025,0,4,0,22
8008,714,4,2025,5,2,3,22
8009,714,5,2025,2,1,5,22
8010,714,6,2025,1,3,1,22
8011,714,7,2025,3,3,6,22
8012,714,8,2025,5,2,3,22
