ReviewID,EmployeeID,ReviewYear,PerformanceRating,GoalsMetPercent,ManagerFeedbackScore
2061,797,2026,3,67,5
2062,797,2025,5,88,10
2063,797,2024,3,100,6
2064,798,2026,3,100,7
2065,798,2025,3,87,5
2066,798,2024,4,88,8
2067,798,2023,2,75,3
2068,798,2022,3,80,7
2069,799,2026,3,93,5
2070,799,2025,3,81,6
2071,799,2024,3,100,7
2072,799,2023,3,88,6
2073,799,2022,2,66,2
2074,800,2026,5,98,10
2075,801,2026,2,64,3
2076,801,2025,3,78,5
2077,801,2024,1,66,3
2078,801,2023,3,88,6
2079,801,2022,1,78,2
2080,802,2026,2,76,3
2081,802,2025,3,97,4
2082,802,2024,2,67,2
2083,802,2023,3,82,5
2084,803,2026,3,80,5
2085,803,2025,3,98,5
2086,803,2024,3,88,5
2087,804,2026,3,73,4
2088,805,2026,3,69,6
2089,805,2025,4,83,7
2090,805,2024,3,56,4
2091,805,2023,3,79,7
2092,805,2022,5,88,9
2093,806,2026,4,100,5
2094,807,2026,3,90,6
2095,807,2025,4,90,9
2096,807,2024,3,83,6
2097,807,2023,4,100,7
2098,808,2026,4,87,7
2099,809,2026,3,100,5
2100,809,2025,4,69,7
2101,809,2024,2,88,3
2102,809,2023,2,68,4
2103,809,2022,3,93,5
2104,810,2026,3,79,3
2105,810,2025,4,88,7
2106,810,2024,3,79,6
2107,810,2023,3,84,6
2108,810,2022,3,93,7
2109,811,2026,3,75,5
2110,811,2025,4,76,9
2111,811,2024,4,80,9
2112,811,2023,4,90,8
2113,811,2022,5,99,10
2114,812,2026,5,100,10
2115,813,2026,3,73,5
2116,813,2025,2,78,6
2117,813,2024,2,91,4
2118,813,2023,2,77,3
2119,813,2022,3,70,5
2120,814,2026,5,95,10
2121,814,2025,5,100,8
2122,815,2026,4,72,8
2123,815,2025,3,97,6
2124,815,2024,4,76,8
2125,815,2023,5,100,8
2126,816,2026,5,100,7
2127,817,2026,3,76,5
2128,817,2025,4,88,8
2129,817,2024,3,85,5
2130,817,2023,4,82,8
2131,817,2022,4,86,6
2132,818,2026,5,100,10
2133,818,2025,4,78,7
2134,818,2024,4,100,9
2135,818,2023,4,99,8
2136,818,2022,4,84,7
2137,819,2026,3,66,4
2138,819,2025,2,82,3
2139,820,2026,3,100,4
2140,821,2026,3,70,4
2141,822,2026,5,89,9
2142,822,2025,4,88,6
2143,822,2024,4,100,10
2144,822,2023,3,80,7
2145,822,2022,5,100,9
2146,823,2026,3,87,5
2147,823,2025,3,94,6
2148,824,2026,2,72,5
2149,825,2026,4,95,9
2150,826,2026,4,99,7
2151,826,2025,4,87,6
2152,826,2024,5,88,9
2153,826,2023,5,93,9
2154,826,2022,5,100,10
2155,827,2026,3,79,4
2156,828,2026,4,64,5
2157,829,2026,4,97,8
2158,830,2026,3,100,5
2159,830,2025,3,75,6
2160,830,2024,4,100,7
2161,830,2023,4,100,9
2162,830,2022,4,86,7
2163,831,2026,3,91,6
2164,831,2025,2,64,3
2165,832,2026,4,87,8
2166,832,2025,3,100,7
2167,832,2024,3,93,6
2168,832,2023,2,82,2
2169,833,2026,2,88,4
2170,834,2026,3,100,5
2171,835,2026,4,55,7
2172,836,2026,5,85,10
2173,836,2025,5,71,9
2174,836,2024,5,80,8
2175,837,2026,3,98,5
2176,837,2025,3,83,5
2177,837,2024,5,84,9
2178,837,2023,3,81,5
2179,837,2022,5,100,10
2180,838,2026,2,86,3
2181,839,2026,3,82,5
2182,840,2026,3,83,5
2183,840,2025,4,80,8
2184,840,2024,4,79,8
2185,840,2023,5,100,9
2186,840,2022,4,78,7
2187,841,2026,3,87,4
2188,842,2026,4,98,9
2189,843,2026,3,95,4
2190,844,2026,2,69,5
2191,845,2026,3,73,6
2192,845,2025,3,82,5
2193,846,2026,3,57,4
2194,847,2026,1,94,1
2195,848,2026,3,97,5
2196,848,2025,3,98,7
2197,848,2024,3,94,5
2198,849,2026,4,84,9
2199,850,2026,4,75,8
2200,850,2025,4,84,7
2201,850,2024,3,80,5
2202,850,2023,3,86,8
2203,851,2026,2,67,4
2204,852,2026,3,95,5
2205,853,2026,5,99,10
2206,853,2025,5,80,10
2207,853,2024,4,93,7
2208,853,2023,5,100,9
2209,853,2022,5,100,10
2210,854,2026,3,82,5
2211,854,2025,2,80,2
2212,854,2024,3,73,6
2213,854,2023,2,82,3
2214,854,2022,2,80,4
2215,855,2026,3,89,7
2216,855,2025,4,76,8
2217,855,2024,3,81,4
2218,855,2023,2,66,3
2219,855,2022,2,96,2
2220,856,2026,2,75,2
2221,857,2026,4,92,9
2222,858,2026,5,90,9
2223,859,2026,5,80,10
2224,859,2025,4,71,9
2225,859,2024,5,92,8
2226,860,2026,4,99,8
2227,861,2026,5,74,8
2228,861,2025,4,70,7
2229,861,2024,4,91,5
2230,861,2023,4,95,9
2231,861,2022,3,89,6
2232,862,2026,3,81,6
2233,862,2025,2,96,5
2234,862,2024,3,78,5
2235,862,2023,4,83,7
2236,863,2026,5,92,10
2237,864,2026,4,79,8
2238,865,2026,4,81,7
2239,865,2025,3,73,6
2240,865,2024,3,80,6
2241,865,2023,3,96,5
2242,865,2022,3,88,7
2243,866,2026,5,71,9
2244,866,2025,5,88,10
2245,866,2024,4,81,6
2246,866,2023,5,65,9
2247,866,2022,5,82,9
2248,867,2026,5,89,9
2249,867,2025,5,94,10
2250,867,2024,5,100,10
2251,867,2023,4,85,8
2252,867,2022,4,87,8
2253,868,2026,1,92,3
2254,868,2025,1,74,3
2255,869,2026,4,87,7
2256,870,2026,1,91,1
2257,870,2025,1,70,1
2258,870,2024,1,87,1
2259,871,2026,4,66,6
2260,871,2025,4,100,6
2261,872,2026,5,83,10
2262,872,2025,5,100,8
2263,872,2024,4,86,6
2264,872,2023,5,97,7
2265,872,2022,5,93,9
2266,873,2026,3,61,7
2267,873,2025,3,86,6
2268,873,2024,3,98,6
2269,873,2023,2,90,5
2270,874,2026,2,88,4
2271,875,2026,3,84,6
2272,876,2026,3,75,7
2273,876,2025,5,70,9
2274,876,2024,3,74,6
2275,877,2026,4,86,8
2276,877,2025,2,72,4
2277,877,2024,2,79,4
2278,878,2026,5,85,8
2279,878,2025,4,100,6
2280,878,2024,5,100,10
2281,878,2023,5,100,9
2282,878,2022,5,100,8
2283,879,2026,5,80,9
2284,880,2026,4,95,7
2285,881,2026,4,100,8
2286,882,2026,4,93,7
2287,882,2025,3,69,5
2288,882,2024,3,100,6
2289,882,2023,4,76,7
2290,882,2022,3,87,5
2291,883,2026,4,89,6
2292,883,2025,5,100,10
2293,884,2026,3,91,5
2294,884,2025,2,77,3
2295,884,2024,1,71,1
2296,885,2026,3,75,5
2297,885,2025,2,86,4
2298,885,2024,1,77,1
2299,885,2023,1,84,3
2300,885,2022,2,84,2
2301,886,2026,3,83,6
2302,886,2025,2,88,3
2303,887,2026,5,88,9
2304,888,2026,2,87,4
2305,889,2026,2,78,5
2306,889,2025,3,71,5
2307,889,2024,3,69,7
2308,889,2023,1,88,2
2309,889,2022,2,80,3
2310,890,2026,2,73,5
2311,890,2025,1,81,1
2312,891,2026,3,94,7
2313,891,2025,4,92,8
2314,892,2026,4,96,7
2315,893,2026,3,92,4
2316,894,2026,4,99,7
2317,894,2025,4,86,9
2318,894,2024,4,66,7
2319,894,2023,4,100,6
2320,894,2022,4,74,7
2321,895,2026,3,75,8
2322,895,2025,4,83,7
2323,895,2024,3,72,6
2324,896,2026,4,100,8
2325,897,2026,3,94,5
2326,897,2025,2,87,3
2327,898,2026,3,94,4
2328,898,2025,3,100,5
2329,898,2024,4,95,9
2330,898,2023,3,76,5
2331,899,2026,4,93,9
2332,899,2025,4,100,8
2333,899,2024,4,81,7
2334,899,2023,3,90,6
2335,899,2022,2,63,4
2336,900,2026,5,87,10
2337,900,2025,4,86,10
2338,901,2026,4,82,9
2339,901,2025,2,63,3
2340,902,2026,2,79,3
2341,903,2026,1,84,2
2342,903,2025,2,95,4
2343,904,2026,3,90,2
2344,905,2026,4,97,9
2345,906,2026,4,74,7
2346,907,2026,5,100,8
2347,908,2026,4,100,7
2348,909,2026,1,83,1
2349,910,2026,4,71,8
2350,910,2025,5,100,10
2351,910,2024,4,96,7
2352,910,2023,5,100,9
2353,911,2026,2,100,2
2354,911,2025,2,72,5
2355,912,2026,2,83,5
2356,912,2025,2,69,1
2357,912,2024,2,67,3
2358,913,2026,4,81,9
2359,913,2025,4,92,8
2360,913,2024,4,79,8
2361,913,2023,4,88,8
2362,913,2022,4,100,10
2363,914,2026,4,65,7
2364,914,2025,4,78,9
2365,914,2024,4,69,7
2366,914,2023,4,84,5
2367,915,2026,2,68,3
2368,915,2025,2,78,1
2369,915,2024,2,94,3
2370,915,2023,3,88,5
2371,915,2022,2,76,3
2372,916,2026,1,60,1
2373,916,2025,2,81,4
2374,917,2026,5,100,10
2375,917,2025,3,85,6
2376,917,2024,4,88,10
2377,917,2023,3,96,4
2378,917,2022,4,87,9
2379,918,2026,4,67,8
2380,918,2025,5,89,9
2381,918,2024,3,91,6
2382,918,2023,4,82,7
2383,918,2022,4,90,8
2384,919,2026,2,61,2
2385,920,2026,5,88,9
2386,921,2026,1,60,2
2387,922,2026,4,66,8
2388,923,2026,3,70,6
2389,924,2026,5,91,9
2390,925,2026,2,83,5
2391,925,2025,3,79,6
2392,926,2026,3,93,4
2393,927,2026,2,76,4
2394,928,2026,5,100,10
2395,928,2025,4,76,6
2396,928,2024,3,76,4
2397,928,2023,4,84,8
2398,928,2022,5,94,10
2399,929,2026,3,93,6
2400,930,2026,2,59,3
2401,930,2025,2,80,2
2402,930,2024,2,71,4
2403,930,2023,3,84,5
2404,930,2022,3,87,6
2405,931,2026,2,94,4
2406,932,2026,4,84,10
2407,933,2026,4,91,8
2408,934,2026,1,76,2
2409,934,2025,2,62,4
2410,935,2026,5,99,8
2411,935,2025,4,82,6
2412,935,2024,5,89,9
2413,935,2023,4,93,8
2414,936,2026,5,93,9
2415,937,2026,1,88,2
2416,938,2026,4,82,8
2417,938,2025,4,92,7
2418,938,2024,4,96,8
2419,938,2023,3,100,6
2420,938,2022,3,80,5
2421,939,2026,4,86,8
2422,939,2025,5,100,9
2423,940,2026,3,92,5
2424,940,2025,2,82,4
2425,940,2024,4,87,9
2426,940,2023,3,100,6
2427,940,2022,2,68,3
2428,941,2026,4,86,9
2429,941,2025,2,80,4
2430,941,2024,4,98,8
2431,941,2023,3,73,5
2432,941,2022,2,83,2
2433,942,2026,4,84,7
2434,943,2026,5,93,10
2435,944,2026,2,58,3
2436,944,2025,2,93,3
2437,944,2024,3,84,5
2438,945,2026,3,100,7
2439,945,2025,1,82,1
2440,946,2026,2,90,3
2441,946,2025,3,92,5
2442,946,2024,2,84,3
2443,946,2023,4,69,6
2444,946,2022,4,94,8
2445,947,2026,3,94,7
2446,948,2026,4,83,9
2447,949,2026,4,84,7
2448,950,2026,3,71,6
2449,951,2026,2,91,3
2450,952,2026,3,87,5
2451,953,2026,4,96,7
2452,954,2026,4,84,8
2453,955,2026,3,70,7
2454,956,2026,4,99,8
2455,956,2025,3,76,6
2456,957,2026,2,66,4
2457,957,2025,2,85,5
2458,957,2024,3,99,5
2459,957,2023,4,89,9
2460,957,2022,3,96,8
2461,958,2026,4,75,8
2462,958,2025,4,100,8
2463,958,2024,4,96,8
2464,958,2023,3,61,6
2465,958,2022,3,96,9
2466,959,2026,5,78,9
2467,960,2026,5,100,8
2468,961,2026,2,84,3
2469,962,2026,1,75,2
2470,963,2026,5,100,10
2471,964,2026,2,70,4
2472,964,2025,2,76,4
2473,964,2024,2,68,5
2474,964,2023,3,82,7
2475,964,2022,2,79,2
2476,965,2026,3,78,8
2477,965,2025,3,90,5
2478,965,2024,3,78,3
2479,965,2023,3,78,5
2480,966,2026,2,67,4
2481,967,2026,3,88,6
2482,967,2025,4,86,6
2483,967,2024,3,100,4
2484,967,2023,4,78,6
2485,968,2026,3,87,4
2486,969,2026,2,85,4
2487,970,2026,5,96,10
2488,971,2026,3,88,4
2489,972,2026,5,95,10
2490,972,2025,5,100,9
2491,972,2024,5,96,10
2492,973,2026,3,99,5
2493,974,2026,5,100,9
2494,974,2025,5,75,9
2495,974,2024,5,91,10
2496,974,2023,5,100,10
2497,974,2022,5,93,10
2498,975,2026,4,99,7
2499,975,2025,5,96,7
2500,975,2024,4,83,5
2501,975,2023,5,100,8
2502,975,2022,3,82,7
2503,976,2026,4,77,7
2504,976,2025,5,75,10
2505,976,2024,5,100,10
2506,976,2023,4,94,8
2507,977,2026,3,67,7
2508,977,2025,4,100,8
2509,977,2024,2,64,4
2510,977,2023,3,85,7
2511,977,2022,3,91,5
2512,978,2026,4,100,8
2513,979,2026,3,74,8
2514,979,2025,3,77,6
2515,979,2024,4,79,8
2516,979,2023,5,75,9
2517,979,2022,4,76,9
2518,980,2026,4,72,8
2519,980,2025,4,75,8
2520,981,2026,3,76,7
2521,982,2026,5,100,9
2522,982,2025,5,93,9
2523,982,2024,4,77,9
2524,983,2026,4,100,8
2525,983,2025,5,93,9
2526,984,2026,2,83,4
2527,985,2026,4,75,9
2528,985,2025,3,59,7
2529,986,2026,3,83,5
2530,987,2026,5,92,10
2531,987,2025,5,82,9
2532,988,2026,3,69,5
2533,988,2025,5,100,9
2534,988,2024,5,100,10
2535,989,2026,4,95,6
2536,989,2025,5,92,8
2537,989,2024,4,79,7
2538,989,2023,5,93,10
2539,989,2022,3,68,6
2540,990,2026,2,98,3
2541,990,2025,2,69,4
2542,990,2024,1,48,3
2543,990,2023,2,92,3
2544,990,2022,1,77,1
2545,991,2026,4,74,9
2546,991,2025,5,85,9
2547,991,2024,4,100,7
2548,991,2023,4,90,6
2549,991,2022,4,97,8
2550,992,2026,2,74,5
2551,992,2025,1,95,4
2552,993,2026,3,96,6
2553,994,2026,3,80,6
2554,995,2026,2,96,4
2555,995,2025,3,100,6
2556,995,2024,2,67,3
2557,995,2023,2,84,4
2558,995,2022,1,67,2
2559,996,2026,4,97,8
2560,997,2026,5,100,10
2561,997,2025,5,85,9
2562,997,2024,5,94,8
2563,997,2023,4,87,8
2564,998,2026,4,97,6
2565,998,2025,5,91,10
2566,999,2026,4,98,8
2567,999,2025,5,95,9
2568,1000,2026,3,68,7
2569,1001,2026,2,91,4
2570,1001,2025,1,65,1
2571,1001,2024,2,76,2
2572,1002,2026,4,93,7
2573,1003,2026,3,86,5
2574,1004,2026,4,87,7
2575,1004,2025,4,86,7
2576,1004,2024,4,80,9
2577,1004,2023,4,83,8
2578,1004,2022,4,100,8
2579,1005,2026,3,73,6
2580,1006,2026,3,95,5
2581,1007,2026,4,94,8
2582,1008,2026,3,92,6
2583,1009,2026,4,68,9
2584,1009,2025,4,89,8
2585,1009,2024,3,98,6
2586,1009,2023,3,82,5
2587,1009,2022,2,91,3
2588,1010,2026,4,80,8
2589,1010,2025,5,100,10
2590,1011,2026,2,81,2
2591,1011,2025,3,76,6
2592,1012,2026,4,95,7
2593,1013,2026,3,91,6
2594,1013,2025,3,100,6
2595,1013,2024,4,94,6
2596,1013,2023,2,77,4
2597,1013,2022,2,77,5
2598,1014,2026,3,99,6
2599,1014,2025,3,74,4
2600,1015,2026,3,61,4
2601,1016,2026,2,67,4
2602,1017,2026,2,85,4
2603,1018,2026,3,95,7
2604,1018,2025,3,100,5
2605,1018,2024,4,89,7
2606,1019,2026,4,96,9
2607,1019,2025,3,99,6
2608,1019,2024,3,86,6
2609,1019,2023,3,90,7
2610,1020,2026,4,78,7
2611,1020,2025,4,94,6
2612,1020,2024,4,89,9
2613,1020,2023,3,90,7
2614,1020,2022,3,63,7
2615,1021,2026,3,72,4
2616,1021,2025,1,81,1
2617,1022,2026,3,85,6
2618,1022,2025,4,100,6
2619,1023,2026,4,96,8
2620,1024,2026,3,92,5
2621,1024,2025,4,75,9
2622,1024,2024,2,86,3
2623,1024,2023,3,79,5
2624,1024,2022,3,89,6
2625,1025,2026,3,100,5
2626,1025,2025,3,82,5
2627,1025,2024,3,91,6
2628,1026,2026,3,100,7
2629,1026,2025,3,87,6
2630,1026,2024,4,96,6
2631,1026,2023,3,55,5
2632,1027,2026,3,98,5
2633,1027,2025,4,75,8
2634,1027,2024,3,93,5
2635,1027,2023,4,94,6
2636,1027,2022,2,87,4
2637,1028,2026,3,100,5
2638,1028,2025,3,89,4
2639,1028,2024,4,80,7
2640,1028,2023,4,94,8
2641,1028,2022,3,84,7
2642,1029,2026,3,74,5
2643,1029,2025,4,90,8
2644,1029,2024,3,92,5
2645,1030,2026,4,72,8
2646,1030,2025,3,99,4
2647,1030,2024,3,99,3
2648,1031,2026,3,94,5
2649,1032,2026,4,83,8
2650,1032,2025,5,99,9
2651,1032,2024,4,74,5
2652,1032,2023,3,94,5
2653,1032,2022,4,100,9
2654,1033,2026,3,82,6
2655,1033,2025,2,75,5
2656,1033,2024,2,81,4
2657,1034,2026,2,91,3
2658,1035,2026,2,90,3
2659,1036,2026,3,58,4
2660,1036,2025,2,74,4
2661,1036,2024,3,80,7
2662,1036,2023,4,100,8
2663,1037,2026,3,78,5
2664,1037,2025,3,94,4
2665,1038,2026,3,80,6
2666,1039,2026,4,90,8
2667,1039,2025,3,86,6
2668,1039,2024,3,81,5
2669,1039,2023,3,100,6
2670,1040,2026,2,71,3
2671,1040,2025,3,77,4
2672,1040,2024,4,96,7
2673,1041,2026,2,95,4
2674,1042,2026,4,80,9
2675,1043,2026,4,94,8
2676,1043,2025,3,78,5
2677,1043,2024,3,100,5
2678,1043,2023,3,70,4
2679,1043,2022,3,82,5
2680,1044,2026,3,98,6
2681,1044,2025,3,80,5
2682,1044,2024,3,80,5
2683,1044,2023,3,75,7
2684,1045,2026,4,70,8
2685,1045,2025,4,78,7
2686,1045,2024,5,89,10
2687,1045,2023,3,72,5
2688,1045,2022,4,78,7
2689,1046,2026,3,94,5
2690,1046,2025,4,99,7
2691,1046,2024,5,96,8
2692,1046,2023,3,91,6
2693,1046,2022,5,100,9
2694,1047,2026,3,78,5
2695,1047,2025,2,75,3
2696,1047,2024,3,93,6
2697,1047,2023,2,70,3
2698,1047,2022,3,99,5
2699,1048,2026,5,89,10
2700,1049,2026,4,79,7
2701,1050,2026,5,90,10
2702,1051,2026,2,68,2
2703,1052,2026,3,82,6
2704,1053,2026,2,94,3
2705,1054,2026,3,100,5
2706,1054,2025,3,73,5
2707,1054,2024,4,96,9
2708,1054,2023,3,95,6
2709,1055,2026,1,80,1
2710,1055,2025,1,88,3
2711,1056,2026,3,69,6
2712,1056,2025,2,70,5
2713,1056,2024,3,78,7
2714,1056,2023,3,70,4
2715,1056,2022,4,100,9
2716,1057,2026,1,65,1
2717,1057,2025,3,93,8
2718,1057,2024,3,75,5
2719,1057,2023,2,73,3
2720,1058,2026,3,71,6
2721,1058,2025,3,68,5
2722,1058,2024,3,79,4
2723,1058,2023,2,83,4
2724,1058,2022,4,98,8
2725,1059,2026,3,100,5
2726,1060,2026,4,80,6
2727,1060,2025,4,88,7
2728,1060,2024,3,78,7
2729,1060,2023,4,90,7
2730,1060,2022,5,76,9
2731,1061,2026,5,94,10
2732,1061,2025,5,98,9
2733,1061,2024,5,100,9
2734,1061,2023,5,75,10
2735,1061,2022,5,78,10
2736,1062,2026,5,96,10
2737,1063,2026,5,78,10
2738,1064,2026,4,95,7
2739,1064,2025,4,79,6
2740,1064,2024,3,87,6
2741,1064,2023,4,88,7
2742,1064,2022,4,94,7
2743,1065,2026,5,100,9
2744,1065,2025,5,100,9
2745,1065,2024,5,94,9
2746,1065,2023,4,90,6
2747,1065,2022,4,73,5
2748,1066,2026,3,83,5
2749,1066,2025,3,50,4
2750,1067,2026,3,89,5
2751,1067,2025,4,69,7
2752,1067,2024,3,85,5
2753,1067,2023,4,73,8
2754,1067,2022,3,72,6
2755,1068,2026,3,97,5
2756,1069,2026,4,80,7
2757,1070,2026,3,84,7
2758,1070,2025,3,59,7
2759,1070,2024,4,69,8
2760,1071,2026,3,70,6
2761,1071,2025,3,79,6
2762,1071,2024,4,85,7
2763,1071,2023,3,99,5
2764,1071,2022,3,100,5
2765,1072,2026,3,80,6
2766,1072,2025,3,78,6
2767,1072,2024,3,75,6
2768,1072,2023,3,98,6
2769,1072,2022,3,84,5
2770,1073,2026,5,100,10
2771,1074,2026,5,78,8
2772,1074,2025,5,100,10
2773,1074,2024,5,79,9
2774,1075,2026,5,72,8
2775,1075,2025,4,89,6
2776,1076,2026,2,62,4
2777,1076,2025,3,66,8
2778,1076,2024,2,80,4
2779,1077,2026,4,70,7
2780,1077,2025,4,100,6
2781,1077,2024,4,100,8
2782,1077,2023,4,91,8
2783,1078,2026,2,82,4
2784,1078,2025,3,100,7
2785,1078,2024,3,83,6
2786,1078,2023,4,91,9
2787,1078,2022,3,89,4
2788,1079,2026,3,84,5
2789,1079,2025,3,63,6
2790,1079,2024,4,79,6
2791,1079,2023,2,72,4
2792,1079,2022,3,87,5
2793,1080,2026,4,100,7
2794,1080,2025,4,100,7
2795,1080,2024,4,100,6
2796,1080,2023,3,84,6
2797,1081,2026,1,67,1
2798,1081,2025,1,73,2
2799,1081,2024,2,91,3
2800,1081,2023,1,52,1
2801,1081,2022,1,80,3
2802,1082,2026,2,80,4
2803,1082,2025,2,77,3
2804,1082,2024,2,67,4
2805,1083,2026,5,100,9
2806,1084,2026,3,88,5
2807,1085,2026,3,100,7
2808,1085,2025,3,93,5
2809,1085,2024,3,69,6
2810,1085,2023,3,98,5
2811,1085,2022,2,84,5
2812,1086,2026,4,65,9
2813,1086,2025,4,89,8
2814,1087,2026,3,72,4
2815,1088,2026,3,76,5
2816,1088,2025,4,77,7
2817,1088,2024,3,100,7
2818,1088,2023,4,100,8
2819,1088,2022,5,93,10
2820,1089,2026,3,93,5
2821,1090,2026,4,86,8
2822,1091,2026,2,74,4
2823,1091,2025,3,84,6
2824,1091,2024,3,70,5
2825,1091,2023,2,86,3
2826,1092,2026,4,67,9
2827,1093,2026,3,89,5
2828,1094,2026,4,100,6
2829,1095,2026,1,59,2
2830,1095,2025,2,100,3
2831,1095,2024,1,69,1
2832,1095,2023,1,81,3
2833,1096,2026,5,100,9
2834,1097,2026,3,96,5
2835,1097,2025,2,100,1
2836,1097,2024,4,66,9
2837,1097,2023,3,89,6
2838,1098,2026,5,87,10
2839,1098,2025,5,100,9
2840,1098,2024,4,89,10
2841,1098,2023,5,100,10
2842,1098,2022,4,86,8
2843,1099,2026,5,78,10
2844,1100,2026,3,99,6
2845,1101,2026,3,100,6
2846,1102,2026,4,93,8
2847,1102,2025,3,92,5
2848,1102,2024,3,100,5
2849,1102,2023,5,100,8
2850,1103,2026,2,70,3
2851,1104,2026,1,67,1
2852,1104,2025,2,84,3
2853,1105,2026,5,80,10
2854,1106,2026,3,83,6
2855,1106,2025,3,100,6
2856,1106,2024,4,77,8
2857,1106,2023,3,72,5
2858,1106,2022,3,82,5
2859,1107,2026,3,96,5
2860,1107,2025,4,86,7
2861,1108,2026,4,74,7
2862,1108,2025,3,82,7
2863,1109,2026,3,96,6
2864,1109,2025,4,91,8
2865,1109,2024,3,79,5
2866,1109,2023,3,83,8
2867,1110,2026,3,84,6
2868,1111,2026,4,94,7
2869,1111,2025,2,62,4
2870,1112,2026,3,75,5
2871,1112,2025,4,93,9
2872,1113,2026,3,96,3
2873,1113,2025,3,79,6
2874,1113,2024,4,100,9
2875,1114,2026,5,90,8
2876,1114,2025,5,100,9
2877,1114,2024,4,94,7
2878,1115,2026,4,95,7
2879,1115,2025,3,100,7
2880,1115,2024,4,98,8
2881,1115,2023,2,89,3
2882,1115,2022,2,75,4
2883,1116,2026,4,88,10
2884,1117,2026,4,81,7
2885,1117,2025,5,73,10
2886,1118,2026,4,81,7
2887,1118,2025,3,91,5
2888,1119,2026,3,60,7
2889,1119,2025,3,94,6
2890,1119,2024,3,91,4
2891,1119,2023,4,100,9
2892,1120,2026,5,100,9
2893,1120,2025,5,76,9
2894,1121,2026,2,87,1
2895,1122,2026,2,79,2
2896,1123,2026,3,98,5
2897,1123,2025,2,94,4
2898,1123,2024,3,88,6
2899,1123,2023,3,93,5
2900,1124,2026,3,85,7
2901,1124,2025,3,88,6
2902,1124,2024,4,96,10
2903,1125,2026,1,76,1
2904,1125,2025,2,73,3
2905,1125,2024,1,60,1
2906,1125,2023,2,58,3
2907,1125,2022,1,83,1
2908,1126,2026,4,98,7
2909,1126,2025,5,84,9
2910,1126,2024,4,87,7
2911,1127,2026,4,72,8
2912,1127,2025,5,89,10
2913,1128,2026,3,78,5
2914,1129,2026,4,97,7
2915,1130,2026,3,83,6
2916,1130,2025,5,100,10
2917,1130,2024,4,85,9
2918,1130,2023,4,87,8
2919,1130,2022,4,81,10
2920,1131,2026,4,100,6
2921,1132,2026,4,79,7
2922,1132,2025,4,100,7
2923,1132,2024,4,86,8
2924,1132,2023,3,100,5
2925,1133,2026,3,79,6
2926,1134,2026,3,81,4
2927,1135,2026,3,97,6
2928,1135,2025,3,84,8
2929,1135,2024,3,58,5
2930,1135,2023,3,94,6
2931,1135,2022,4,90,8
2932,1136,2026,4,100,7
2933,1136,2025,4,92,8
2934,1137,2026,2,64,4
2935,1137,2025,2,74,2
2936,1137,2024,3,97,5
2937,1137,2023,2,96,3
2938,1137,2022,3,73,6
2939,1138,2026,3,79,5
2940,1138,2025,3,100,6
2941,1138,2024,3,80,6
2942,1138,2023,4,80,8
2943,1138,2022,2,86,4
2944,1139,2026,5,100,10
2945,1139,2025,4,84,8
2946,1139,2024,4,84,7
2947,1139,2023,5,81,10
2948,1139,2022,4,75,6
2949,1140,2026,3,76,4
2950,1140,2025,4,96,6
2951,1140,2024,4,92,7
2952,1141,2026,3,85,5
2953,1142,2026,4,81,9
2954,1142,2025,5,92,9
2955,1142,2024,3,91,7
2956,1143,2026,4,76,6
2957,1143,2025,4,84,8
2958,1144,2026,5,89,9
2959,1145,2026,4,100,7
2960,1146,2026,5,100,8
2961,1146,2025,5,99,9
2962,1146,2024,5,96,10
2963,1146,2023,5,97,8
2964,1146,2022,5,81,8
2965,1147,2026,2,97,4
2966,1147,2025,1,65,1
2967,1147,2024,1,74,3
2968,1148,2026,5,100,10
2969,1149,2026,3,74,5
2970,1149,2025,3,82,7
2971,1149,2024,3,89,5
2972,1150,2026,3,100,4
2973,1150,2025,3,79,6
2974,1150,2024,3,79,5
2975,1151,2026,2,83,3
2976,1151,2025,3,98,5
2977,1151,2024,2,70,4
2978,1152,2026,4,100,7
2979,1152,2025,4,86,7
2980,1152,2024,4,97,10
2981,1153,2026,3,80,6
2982,1153,2025,3,89,7
2983,1153,2024,3,74,7
2984,1153,2023,2,71,4
2985,1153,2022,2,77,5
2986,1154,2026,4,91,8
2987,1155,2026,2,66,2
2988,1156,2026,3,83,4
2989,1157,2026,3,82,5
2990,1157,2025,3,100,6
2991,1157,2024,3,98,6
2992,1157,2023,3,87,7
2993,1157,2022,3,85,5
2994,1158,2026,4,69,8
2995,1159,2026,4,72,8
2996,1159,2025,5,81,9
2997,1159,2024,4,100,6
2998,1159,2023,3,98,6
2999,1159,2022,4,100,6
3000,1160,2026,4,92,9
3001,1161,2026,3,94,5
3002,1162,2026,2,83,4
3003,1162,2025,2,72,2
3004,1162,2024,2,86,1
3005,1162,2023,2,59,2
3006,1162,2022,1,83,2
3007,1163,2026,3,88,3
3008,1163,2025,3,81,6
3009,1164,2026,4,100,9
3010,1164,2025,3,100,6
3011,1164,2024,5,85,10
3012,1164,2023,5,87,10
3013,1165,2026,3,82,5
3014,1165,2025,3,90,6
3015,1165,2024,5,100,10
3016,1165,2023,5,70,9
3017,1165,2022,4,100,7
3018,1166,2026,5,88,10
3019,1167,2026,3,100,5
3020,1168,2026,3,96,5
3021,1168,2025,4,66,8
3022,1169,2026,3,63,3
3023,1169,2025,3,87,6
