EmployeeID,Department,JobRole,MonthlyIncome,AttritionRiskScore,RiskCategory
1439,Engineering,Engineering Manager,154053,0.26338201011028456,Low
1407,Engineering,Software Engineer,63239,0.26326634323714143,Low
302,Customer Support,Support Associate,30577,0.2629382116772918,Low
184,Engineering,QA Engineer,136461,0.26276904990915534,Low
1245,Operations,Operations Associate,33951,0.2626369558361794,Low
132,Finance,Financial Analyst,43804,0.2625610548866777,Low
1380,Sales,Account Manager,77547,0.26196215031489495,Low
1319,Sales,Sales Executive,41888,0.2616497783314994,Low
690,Finance,Finance Manager,74444,0.2613116887617205,Low
358,Operations,Operations Associate,36824,0.2612721587743223,Low
1449,Customer Support,Support Associate,45498,0.26120045393175073,Low
1034,Marketing,Marketing Associate,32698,0.2605013677178196,Low
443,Sales,Sales Executive,51986,0.259818903689531,Low
1484,Engineering,Senior Engineer,89105,0.259776715122602,Low
681,Finance,Financial Analyst,62720,0.2597236746928666,Low
633,Engineering,Senior Engineer,75185,0.25969824405920366,Low
684,Sales,Sales Manager,95509,0.25904027272459,Low
616,Sales,Account Manager,91633,0.25894696116769894,Low
307,Sales,Account Manager,75674,0.25894218984436623,Low
918,Finance,Financial Analyst,53835,0.2586764429148464,Low
305,Engineering,Software Engineer,74004,0.2586600931121938,Low
363,Operations,Operations Associate,42460,0.2583515756706836,Low
1157,Engineering,QA Engineer,118439,0.2582840611349945,Low
90,Sales,Sales Executive,43460,0.25787021186290715,Low
497,Sales,Account Manager,66885,0.2578405313255072,Low
982,Human Resources,HR Manager,51388,0.25707083429516425,Low
851,Human Resources,HR Associate,34944,0.2567410871516975,Low
1082,Sales,Account Manager,80581,0.2566998754510055,Low
514,Finance,Finance Manager,82405,0.25629509959364255,Low
1114,Finance,Accountant,68998,0.2560203712829106,Low
81,Engineering,Engineering Manager,136971,0.25556664714692995,Low
329,Engineering,Engineering Manager,181176,0.2547456459125938,Low
26,Human Resources,HR Associate,55328,0.2540041739424433,Low
1103,Sales,Account Manager,67660,0.2539998871570576,Low
376,Operations,Logistics Coordinator,65628,0.2536104479398032,Low
25,Customer Support,Support Associate,33863,0.25359965955621805,Low
972,Sales,Sales Executive,46564,0.25356329155876683,Low
642,Engineering,Engineering Manager,109465,0.25189565662850827,Low
691,Sales,Account Manager,88151,0.25176917036943053,Low
853,Customer Support,Support Associate,48893,0.2503242539490856,Low
797,Operations,Operations Manager,48145,0.25026058438000826,Low
1130,Sales,Account Manager,121733,0.2500353336526883,Low
359,Marketing,Marketing Associate,44308,0.2492113761718025,Low
1208,Finance,Financial Analyst,53955,0.24860490658167167,Low
398,Finance,Financial Analyst,45265,0.24807419249691562,Low
1450,Customer Support,Support Associate,30752,0.2477228745765782,Low
1268,Sales,Sales Executive,48746,0.2476904899179635,Low
1174,Sales,Sales Manager,70505,0.2474609254325135,Low
430,Customer Support,Support Associate,53299,0.24683569556859297,Low
952,Marketing,Content Specialist,65502,0.24682308570007735,Low
1061,Operations,Logistics Coordinator,80033,0.24605576767804968,Low
155,Engineering,Senior Engineer,80639,0.24478512890827972,Low
119,Operations,Operations Associate,31687,0.24474323431522094,Low
578,Engineering,Engineering Manager,110282,0.24350987862978088,Low
659,Finance,Financial Analyst,57701,0.2429866763982299,Low
672,Engineering,QA Engineer,127285,0.2429815869095737,Low
126,Engineering,Engineering Manager,121054,0.24290132058551445,Low
861,Sales,Account Manager,90614,0.24251018784063413,Low
1500,Sales,Account Manager,90615,0.24213210474061578,Low
645,Finance,Financial Analyst,45493,0.2420465834993358,Low
609,Customer Support,Support Associate,29728,0.24167337826201185,Low
264,Customer Support,Support Associate,39666,0.24137409938192889,Low
518,Marketing,Marketing Manager,70967,0.24095797022816526,Low
1071,Engineering,Software Engineer,76406,0.24087211074157697,Low
1398,Engineering,Software Engineer,61905,0.24055928267889318,Low
868,Sales,Account Manager,71765,0.24047705978429046,Low
472,Engineering,QA Engineer,110562,0.24043546515240588,Low
631,Sales,Account Manager,80220,0.24024127145487634,Low
882,Engineering,QA Engineer,132331,0.2380330311032346,Low
977,Sales,Sales Executive,53330,0.23732295503259085,Low
208,Customer Support,Support Associate,30659,0.23715028349806777,Low
747,Sales,Account Manager,72411,0.2367078263533609,Low
17,Marketing,Content Specialist,73810,0.23666620792703716,Low
284,Marketing,Marketing Manager,61733,0.2360435604907003,Low
979,Operations,Logistics Coordinator,73314,0.23604161350256778,Low
1183,Engineering,Engineering Manager,152182,0.23547402238357193,Low
840,Customer Support,Support Team Lead,58337,0.23504309176419175,Low
476,Finance,Accountant,61268,0.23501884434776335,Low
589,Operations,Operations Associate,42938,0.23496603209752215,Low
32,Sales,Sales Executive,44525,0.23399412970696726,Low
67,Engineering,Senior Engineer,74098,0.2334109465459484,Low
1028,Sales,Account Manager,87223,0.23332972184101355,Low
143,Sales,Sales Executive,52830,0.23291969129292303,Low
1137,Human Resources,Recruiter,113552,0.23092368065513819,Low
310,Marketing,Content Specialist,71663,0.2303618124377141,Low
51,Engineering,Engineering Manager,156694,0.22928636033884137,Low
721,Finance,Finance Manager,95140,0.22900854103239543,Low
321,Customer Support,Support Associate,32026,0.22843897608016092,Low
441,Marketing,Content Specialist,82059,0.2279400212450445,Low
899,Sales,Account Manager,86949,0.22748313592918193,Low
1155,Operations,Operations Associate,32792,0.2274229654463187,Low
1389,Operations,Operations Manager,45857,0.22721524493771034,Low
536,Human Resources,HR Associate,51383,0.22670000080619096,Low
1390,Engineering,QA Engineer,97925,0.22658784135776225,Low
354,Marketing,Marketing Manager,65058,0.22648502963209324,Low
91,Customer Support,Support Associate,43475,0.22645194455668025,Low
1487,Finance,Accountant,76864,0.22466666798942664,Low
1496,Finance,Financial Analyst,63620,0.22378099240011282,Low
464,Finance,Financial Analyst,64168,0.22362708630421524,Low
1393,Human Resources,HR Associate,48691,0.22348866271678,Low
226,Sales,Sales Manager,57051,0.2231073144912818,Low
195,Engineering,Engineering Manager,156258,0.22240934314482974,Low
554,Operations,Logistics Coordinator,68813,0.2207265700230429,Low
755,Human Resources,Recruiter,61235,0.22015193360402135,Low
612,Human Resources,HR Associate,48199,0.22004892574365797,Low
134,Finance,Finance Manager,77597,0.21976543519125774,Low
107,Finance,Financial Analyst,54046,0.21929004682836015,Low
425,Finance,Finance Manager,77312,0.21910877056854133,Low
1457,Sales,Sales Executive,52394,0.21896023164928588,Low
255,Sales,Account Manager,91302,0.21883364462710636,Low
800,Sales,Sales Manager,48085,0.21841707457650045,Low
141,Sales,Account Manager,82537,0.21563249318926164,Low
85,Sales,Sales Executive,53885,0.21559378430051684,Low
737,Marketing,Content Specialist,68680,0.21553924023658458,Low
279,Operations,Operations Manager,54081,0.21483259434890514,Low
439,Operations,Logistics Coordinator,65840,0.2145060364571692,Low
1032,Customer Support,Support Associate,39144,0.21384766833478125,Low
1244,Customer Support,Support Team Lead,63939,0.2135573502148479,Low
773,Engineering,Senior Engineer,97750,0.2135427030129102,Low
301,Marketing,Content Specialist,72065,0.21336919006608138,Low
915,Finance,Financial Analyst,59026,0.21301731955038394,Low
434,Engineering,Software Engineer,64842,0.21268896514411711,Low
651,Sales,Sales Manager,83252,0.21176424000540642,Low
723,Operations,Operations Manager,48878,0.21112067232026605,Low
1387,Customer Support,Support Associate,44399,0.2099082027306481,Low
669,Marketing,Marketing Associate,56736,0.2097315158342839,Low
591,Customer Support,Support Associate,50924,0.20942742862809435,Low
4,Finance,Financial Analyst,66549,0.20834386829007298,Low
56,Customer Support,Support Team Lead,52484,0.20735415748369565,Low
871,Marketing,Content Specialist,69402,0.20642961970991322,Low
701,Finance,Accountant,85461,0.20549997310153198,Low
1361,Engineering,QA Engineer,112771,0.20533480000349724,Low
1176,Engineering,Senior Engineer,78325,0.20361102863441405,Low
1465,Finance,Accountant,74330,0.20303975040951763,Low
94,Operations,Operations Associate,33621,0.20214617067600285,Low
1272,Engineering,Senior Engineer,93407,0.20159271569905238,Low
1003,Engineering,Engineering Manager,121447,0.20059617850304834,Low
841,Engineering,Senior Engineer,80479,0.20059440394724423,Low
1127,Sales,Account Manager,69098,0.2002471306311479,Low
539,Engineering,QA Engineer,111422,0.19990251822225674,Low
813,Engineering,Senior Engineer,103506,0.19970685553591375,Low
108,Sales,Account Manager,72370,0.19838030732844203,Low
1374,Customer Support,Support Team Lead,68418,0.19802479090862465,Low
320,Engineering,Software Engineer,82718,0.19771342620934623,Low
867,Finance,Financial Analyst,57054,0.197498752263611,Low
1185,Human Resources,Recruiter,63168,0.19668295400410887,Low
406,Sales,Account Manager,76214,0.19527518729547397,Low
875,Finance,Finance Manager,74294,0.1945926839811289,Low
547,Engineering,Senior Engineer,116112,0.19395334397094766,Low
1067,Finance,Accountant,77572,0.19391170496679574,Low
139,Human Resources,Recruiter,71082,0.19283003778043867,Low
555,Sales,Sales Executive,56043,0.19222858108145913,Low
730,Engineering,Engineering Manager,154756,0.19155445067012436,Low
763,Operations,Logistics Coordinator,81128,0.19094138586383516,Low
1154,Marketing,Content Specialist,69176,0.1908770695208617,Low
1013,Customer Support,Support Associate,45749,0.19030376524976528,Low
1455,Customer Support,Support Team Lead,58359,0.19014121661383243,Low
889,Customer Support,Support Team Lead,58261,0.18962627454911715,Low
974,Sales,Sales Manager,76577,0.18936502450262038,Low
211,Engineering,Software Engineer,63697,0.1888492193961514,Low
1081,Sales,Sales Manager,84715,0.18779728697113118,Low
805,Finance,Finance Manager,115697,0.18743416119037343,Low
1206,Operations,Operations Manager,67268,0.18702654023114357,Low
958,Engineering,Engineering Manager,162364,0.18626299514879238,Low
752,Operations,Operations Manager,63633,0.18502924094458628,Low
247,Sales,Account Manager,89933,0.1846226721869171,Low
617,Finance,Accountant,72753,0.18370752792445988,Low
379,Marketing,Content Specialist,65650,0.18340176779698913,Low
324,Sales,Sales Executive,52157,0.1833155044511045,Low
200,Human Resources,HR Manager,58789,0.1819841893859668,Low
640,Operations,Operations Manager,51866,0.18143658942739674,Low
810,Marketing,Marketing Manager,66184,0.1811049519808311,Low
130,Engineering,QA Engineer,90047,0.18082791898922324,Low
1064,Human Resources,HR Associate,51210,0.18019016026049473,Low
1180,Sales,Account Manager,78572,0.17907470536747533,Low
1320,Sales,Account Manager,98109,0.17844914581856336,Low
411,Sales,Sales Executive,58180,0.17829585379214866,Low
553,Engineering,Engineering Manager,164100,0.17766840286875749,Low
1236,Sales,Sales Executive,51526,0.17654309238284,Low
789,Engineering,Senior Engineer,107512,0.17606328156402326,Low
1360,Marketing,Marketing Associate,51708,0.17509126017608384,Low
975,Engineering,Senior Engineer,98285,0.17370704562031894,Low
930,Customer Support,Support Team Lead,58800,0.1736416796629524,Low
161,Engineering,QA Engineer,142903,0.1732985371372938,Low
1456,Engineering,QA Engineer,96296,0.17327320488250897,Low
137,Marketing,Marketing Associate,49231,0.17095950114235436,Low
991,Finance,Finance Manager,91385,0.169550091119421,Low
285,Sales,Sales Executive,48372,0.168708638726393,Low
256,Marketing,Marketing Associate,57285,0.1676812995667464,Low
1056,Engineering,Software Engineer,104103,0.16581274524625755,Low
1078,Customer Support,Support Team Lead,68802,0.16528202478859735,Low
318,Operations,Logistics Coordinator,70193,0.16466851382534006,Low
188,Engineering,Engineering Manager,193893,0.1621028262754024,Low
913,Engineering,Senior Engineer,136105,0.16069403033492194,Low
169,Engineering,QA Engineer,109610,0.15995613918346807,Low
1211,Marketing,Marketing Manager,75551,0.15940129924840987,Low
588,Engineering,Software Engineer,76173,0.15807141188418042,Low
1440,Human Resources,Recruiter,88470,0.15785818733670212,Low
1285,Sales,Account Manager,114351,0.15696423909103027,Low
42,Finance,Finance Manager,86429,0.15547228683578498,Low
227,Engineering,Software Engineer,80515,0.155391704358215,Low
1252,Operations,Operations Associate,48832,0.15382334277425522,Low
1251,Customer Support,Support Team Lead,65236,0.15249771552136218,Low
265,Customer Support,Support Team Lead,56248,0.15144443892451537,Low
487,Engineering,Software Engineer,89524,0.1506166625037715,Low
1446,Human Resources,HR Manager,70374,0.14941531101103547,Low
361,Finance,Accountant,76165,0.14774126609696003,Low
77,Human Resources,HR Associate,54208,0.1464104031786956,Low
1494,Engineering,QA Engineer,129725,0.1456782223633218,Low
666,Marketing,Marketing Manager,58342,0.14507514834732999,Low
43,Sales,Account Manager,86164,0.14496782319599166,Low
656,Engineering,QA Engineer,122226,0.14459773655740832,Low
261,Sales,Account Manager,97413,0.14440961872260774,Low
1159,Operations,Operations Manager,63000,0.14408806667876378,Low
520,Marketing,Content Specialist,95555,0.1440429155805657,Low
738,Sales,Sales Executive,75884,0.14300704968272318,Low
1472,Sales,Sales Executive,55844,0.14249073566460138,Low
100,Sales,Account Manager,78457,0.14232206803730846,Low
866,Sales,Sales Executive,63758,0.14136750237662848,Low
513,Marketing,Marketing Associate,65080,0.1409662256262684,Low
688,Marketing,Marketing Manager,75132,0.14088187482038575,Low
251,Customer Support,Support Associate,53044,0.14050083694743212,Low
1498,Engineering,Engineering Manager,159211,0.13899071192112483,Low
964,Marketing,Content Specialist,87126,0.13878533684566358,Low
273,Customer Support,Support Associate,48832,0.13821113475538352,Low
480,Sales,Account Manager,87413,0.13730775507946338,Low
699,Human Resources,HR Manager,65387,0.13392124778698192,Low
84,Sales,Account Manager,83385,0.13324112933278057,Low
162,Operations,Logistics Coordinator,90165,0.13189624460300353,Low
1088,Engineering,Engineering Manager,172945,0.1305557794931632,Low
1488,Human Resources,Recruiter,107934,0.1304371091932697,Low
369,Operations,Logistics Coordinator,82704,0.12979759986758185,Low
662,Sales,Account Manager,85833,0.1294402821321313,Low
30,Operations,Operations Manager,65919,0.12917954062204753,Low
386,Engineering,Software Engineer,84117,0.12530261815303181,Low
809,Engineering,QA Engineer,178396,0.12520481453317925,Low
1222,Finance,Accountant,99165,0.12395794792963741,Low
561,Sales,Sales Executive,45740,0.12349968615203238,Low
1301,Operations,Logistics Coordinator,72109,0.12326143345360077,Low
720,Sales,Sales Manager,72374,0.12135473051203545,Low
254,Sales,Sales Executive,65787,0.12078508623718555,Low
799,Human Resources,Recruiter,90412,0.11802048224697839,Low
72,Finance,Financial Analyst,73169,0.11722188006235632,Low
559,Marketing,Content Specialist,107253,0.11568352184315416,Low
611,Marketing,Marketing Manager,78912,0.11494202573127923,Low
1445,Finance,Accountant,79974,0.11428312345118422,Low
1146,Operations,Operations Manager,74547,0.11323043764994747,Low
9,Human Resources,Recruiter,85233,0.1091691088223354,Low
1106,Marketing,Marketing Manager,64467,0.09943286997947057,Low
342,Sales,Account Manager,111957,0.0986796380453874,Low
465,Sales,Account Manager,91990,0.09765154761008825,Low
1378,Operations,Operations Manager,64374,0.09653376250114451,Low
