EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,HireDate,TenureYears,BusinessTravel,DistanceFromHomeKM,MonthlyIncome,YearsSinceLastPromotion,NumCompaniesWorked,WorkLifeBalance,EnvironmentSatisfaction,JobSatisfaction,OverTime,PerformanceRating,TrainingTimesLastYear,Attrition,SegmentLabel,AttritionRiskScore,RiskCategory
715,37,Male,Single,Engineering,QA Engineer,Bachelor's,2024-03-21,1,Travel_Rarely,1,107506,1,2,1,3,4,No,4,0,Yes,Disengaged,,
716,38,Male,Married,Finance,Finance Manager,Bachelor's,2024-12-20,1,Travel_Rarely,1,81880,1,2,4,2,1,No,3,4,Yes,High Performer / Flight Risk,,
717,37,Male,Single,Sales,Account Manager,Bachelor's,2024-10-14,1,Travel_Rarely,12,66171,1,1,2,4,3,No,4,1,Yes,Disengaged,,
718,30,Male,Married,Customer Support,Support Team Lead,Bachelor's,2021-03-27,4,Travel_Rarely,5,49634,4,2,2,3,3,No,3,1,No,Disengaged,0.4393275518844495,Medium
719,31,Female,Married,Engineering,QA Engineer,PhD,2025-07-31,0,Travel_Frequently,4,105033,0,5,2,4,4,No,4,4,Yes,Disengaged,,
720,37,Female,Married,Sales,Sales Manager,Master's,2016-08-06,9,Non-Travel,8,72374,1,1,4,4,4,No,4,2,No,Stable Core,0.1213547305120354,Low
721,47,Female,Single,Finance,Finance Manager,Bachelor's,2016-11-23,9,Non-Travel,9,95140,0,4,3,2,3,Yes,5,1,No,Stable Core,0.2290085410323954,Low
722,21,Male,Married,Sales,Sales Executive,High School,2024-07-07,1,Non-Travel,1,46510,0,1,2,3,1,Yes,3,1,No,High Performer / Flight Risk,0.4558063578682493,Medium
723,48,Male,Married,Operations,Operations Manager,Bachelor's,2025-01-24,0,Travel_Frequently,5,48878,0,3,3,3,4,No,4,2,No,Early-Career Builder,0.211120672320266,Low
724,26,Male,Single,Sales,Sales Executive,High School,2022-12-18,3,Travel_Rarely,19,41355,3,0,1,4,4,No,4,1,No,Disengaged,0.4157568209523694,Medium
725,34,Male,Single,Marketing,Content Specialist,High School,2025-08-19,0,Travel_Rarely,6,65289,0,4,4,4,1,No,5,2,No,High Performer / Flight Risk,0.4145958351375836,Medium
726,49,Female,Married,Customer Support,Support Team Lead,Bachelor's,2024-04-21,1,Travel_Rarely,1,44090,1,1,4,3,2,No,3,3,No,High Performer / Flight Risk,0.3153066152183755,Medium
727,26,Male,Single,Sales,Sales Manager,Bachelor's,2021-04-28,4,Travel_Rarely,3,69804,0,1,4,4,1,No,3,0,No,High Performer / Flight Risk,0.4360586746432561,Medium
728,32,Male,Single,Operations,Operations Manager,High School,2021-07-07,4,Travel_Rarely,25,55522,0,3,3,3,4,No,3,2,Yes,Early-Career Builder,,
729,25,Female,Single,Operations,Operations Manager,Bachelor's,2023-04-17,2,Travel_Rarely,9,50210,0,2,3,1,2,Yes,3,2,Yes,High Performer / Flight Risk,,
730,29,Male,Single,Engineering,Engineering Manager,Master's,2018-03-23,7,Travel_Rarely,6,154756,0,1,3,4,3,No,3,2,No,Stable Core,0.1915544506701243,Low
731,27,Male,Single,Finance,Financial Analyst,Bachelor's,2024-01-11,1,Travel_Rarely,17,46839,0,0,3,3,3,No,4,4,No,Early-Career Builder,0.3552361324426539,Medium
732,30,Male,Married,Finance,Financial Analyst,Bachelor's,2020-09-19,5,Travel_Rarely,4,49920,2,2,3,3,4,No,5,1,No,Early-Career Builder,0.3100561162516647,Medium
733,41,Female,Married,Finance,Finance Manager,High School,2021-09-24,4,Travel_Rarely,21,82282,0,2,3,1,4,No,1,2,No,Early-Career Builder,0.3262195959083225,Medium
734,33,Male,Single,Customer Support,Support Team Lead,Bachelor's,2023-12-06,2,Travel_Rarely,6,51674,0,0,4,3,3,No,3,0,No,Early-Career Builder,0.4455601292464978,Medium
735,38,Female,Married,Marketing,Content Specialist,Master's,2021-03-14,4,Travel_Frequently,2,71089,4,2,3,3,4,Yes,3,1,No,Early-Career Builder,0.3348747580097318,Medium
736,32,Female,Married,Finance,Accountant,Bachelor's,2020-01-23,5,Non-Travel,3,62650,1,1,3,1,4,Yes,3,3,No,Early-Career Builder,0.3520927837601697,Medium
737,43,Male,Married,Marketing,Content Specialist,High School,2022-12-30,3,Travel_Frequently,7,68680,2,1,4,3,3,No,3,4,No,Early-Career Builder,0.2155392402365845,Low
738,41,Male,Married,Sales,Sales Executive,Bachelor's,2004-04-03,21,Travel_Frequently,36,75884,1,4,3,1,3,No,3,5,No,Stable Core,0.1430070496827231,Low
739,32,Male,Single,Engineering,Software Engineer,Master's,2022-03-20,3,Non-Travel,5,71530,2,0,2,3,3,No,3,2,No,Disengaged,0.3034695031378755,Medium
740,39,Female,Single,Customer Support,Support Team Lead,Bachelor's,2021-06-28,4,Travel_Frequently,1,36695,0,1,3,3,4,No,4,1,Yes,Early-Career Builder,,
741,24,Male,Single,Operations,Operations Associate,Bachelor's,2021-11-20,4,Travel_Rarely,1,33458,2,2,3,3,4,Yes,4,2,Yes,Early-Career Builder,,
742,40,Male,Single,Sales,Account Manager,Bachelor's,2024-06-17,1,Non-Travel,12,66672,0,3,3,1,3,No,3,3,No,Early-Career Builder,0.3424375344895891,Medium
743,34,Female,Married,Human Resources,Recruiter,Bachelor's,2024-09-24,1,Travel_Frequently,10,65065,0,4,3,4,2,No,4,5,No,High Performer / Flight Risk,0.4019038975344126,Medium
744,30,Female,Single,Engineering,QA Engineer,Bachelor's,2024-03-21,1,Travel_Frequently,12,107609,1,3,4,3,3,Yes,3,6,No,Early-Career Builder,0.3796812509869646,Medium
745,36,Female,Married,Sales,Sales Manager,Bachelor's,2023-08-21,2,Travel_Rarely,1,56150,0,0,3,2,3,No,3,4,No,Early-Career Builder,0.3890773652900385,Medium
746,40,Male,Single,Human Resources,HR Associate,Master's,2023-03-23,2,Travel_Rarely,3,41710,2,2,3,3,1,Yes,5,4,Yes,High Performer / Flight Risk,,
747,27,Female,Divorced,Sales,Account Manager,Bachelor's,2025-06-26,0,Travel_Rarely,17,72411,0,1,4,3,3,No,4,1,No,Early-Career Builder,0.2367078263533609,Low
748,30,Male,Married,Sales,Sales Executive,Master's,2015-07-07,10,Travel_Rarely,1,56829,2,0,3,2,4,Yes,4,0,Yes,Stable Core,,
749,39,Male,Married,Engineering,Senior Engineer,Master's,2022-02-03,3,Travel_Frequently,1,93811,3,1,1,2,3,No,4,1,Yes,Disengaged,,
750,31,Male,Single,Customer Support,Support Team Lead,High School,2025-08-19,0,Non-Travel,2,41081,0,0,2,4,3,No,3,1,No,Disengaged,0.3582556444550601,Medium
751,27,Male,Divorced,Marketing,Marketing Manager,High School,2024-01-19,1,Non-Travel,4,52583,1,6,3,2,4,No,5,0,No,Early-Career Builder,0.3021687237125801,Medium
752,32,Male,Married,Operations,Operations Manager,High School,2017-08-14,8,Travel_Rarely,18,63633,0,2,3,2,4,No,2,3,No,Stable Core,0.1850292409445862,Low
753,32,Male,Married,Marketing,Content Specialist,Master's,2025-07-24,0,Travel_Rarely,1,59299,0,3,3,4,3,Yes,4,1,No,Early-Career Builder,0.4962888521168895,Medium
754,30,Male,Single,Sales,Sales Manager,Master's,2023-08-27,2,Travel_Rarely,13,57834,2,1,2,4,2,No,3,2,No,High Performer / Flight Risk,0.438400709520224,Medium
755,21,Male,Divorced,Human Resources,Recruiter,Bachelor's,2024-08-19,1,Travel_Rarely,10,61235,1,1,4,2,4,No,1,2,No,Early-Career Builder,0.2201519336040213,Low
756,35,Male,Single,Finance,Finance Manager,Bachelor's,2023-05-10,2,Travel_Rarely,20,82994,2,1,3,2,3,No,3,1,Yes,Early-Career Builder,,
757,26,Male,Single,Operations,Operations Associate,Bachelor's,2021-09-20,4,Non-Travel,20,39796,1,2,3,2,2,Yes,5,2,No,High Performer / Flight Risk,0.474484993179607,Medium
758,36,Male,Single,Engineering,Engineering Manager,PhD,2021-01-02,4,Travel_Rarely,1,145287,4,4,4,1,4,Yes,4,1,Yes,Stable Core,,
759,28,Male,Single,Operations,Operations Associate,Bachelor's,2025-08-03,0,Non-Travel,1,32803,0,4,2,3,2,Yes,5,3,Yes,High Performer / Flight Risk,,
760,27,Male,Married,Operations,Operations Associate,Bachelor's,2018-03-24,7,Travel_Rarely,1,41286,1,1,1,4,4,No,5,1,No,Disengaged,0.3487209258249497,Medium
761,29,Male,Single,Operations,Operations Manager,Master's,2025-03-18,0,Travel_Rarely,9,44745,0,0,4,3,3,No,3,2,No,Early-Career Builder,0.3593751203233408,Medium
762,35,Female,Single,Operations,Operations Associate,Master's,2021-07-12,4,Travel_Rarely,1,39896,0,2,3,4,2,No,3,2,Yes,High Performer / Flight Risk,,
763,29,Male,Single,Operations,Logistics Coordinator,Bachelor's,2018-07-28,7,Non-Travel,6,81128,4,1,2,4,4,No,5,3,No,Stable Core,0.1909413858638351,Low
764,45,Male,Divorced,Engineering,QA Engineer,Master's,2023-05-19,2,Travel_Frequently,10,112251,0,1,4,2,4,No,4,0,No,Early-Career Builder,0.2876099025994592,Low
765,26,Female,Married,Operations,Logistics Coordinator,Bachelor's,2025-03-12,0,Non-Travel,12,53820,0,1,3,1,4,No,5,1,No,Early-Career Builder,0.3856092614254496,Medium
766,24,Female,Single,Sales,Sales Manager,Bachelor's,2022-09-18,3,Travel_Rarely,11,58076,1,4,3,2,4,No,3,1,No,Early-Career Builder,0.4061814623281031,Medium
767,34,Female,Married,Finance,Accountant,High School,2025-11-19,0,Travel_Rarely,2,56552,0,1,4,3,3,Yes,3,4,No,Early-Career Builder,0.5242332003343018,Medium
768,50,Male,Married,Human Resources,HR Manager,Bachelor's,2020-02-21,5,Travel_Rarely,5,57642,0,5,4,3,4,No,3,1,No,Early-Career Builder,0.274909653679689,Low
769,34,Female,Married,Operations,Logistics Coordinator,Bachelor's,2021-08-02,4,Non-Travel,3,63792,0,0,2,2,4,Yes,3,3,No,Disengaged,0.438146540228584,Medium
770,27,Female,Single,Operations,Logistics Coordinator,Bachelor's,2022-01-16,3,Travel_Rarely,18,60113,3,1,3,4,1,No,4,2,No,High Performer / Flight Risk,0.4500629746886173,Medium
771,36,Female,Single,Engineering,QA Engineer,Bachelor's,2024-08-09,1,Travel_Rarely,10,116905,1,2,4,2,1,No,3,1,Yes,High Performer / Flight Risk,,
772,28,Male,Married,Operations,Operations Associate,Bachelor's,2025-02-03,0,Travel_Rarely,2,36926,0,1,3,3,1,No,4,2,No,High Performer / Flight Risk,0.3974647161471938,Medium
773,43,Female,Single,Engineering,Senior Engineer,Bachelor's,2018-06-16,7,Non-Travel,15,97750,2,2,4,1,4,No,2,4,No,Stable Core,0.2135427030129102,Low
774,45,Male,Single,Human Resources,HR Manager,Master's,2025-02-25,0,Travel_Frequently,9,42853,0,6,2,3,3,No,3,2,No,Disengaged,0.3273244614822498,Medium
775,42,Male,Single,Sales,Account Manager,High School,2024-12-04,1,Non-Travel,18,71160,1,4,2,4,4,No,4,2,No,Disengaged,0.28847809203979,Low
776,36,Male,Married,Engineering,Software Engineer,Master's,2025-04-24,0,Travel_Rarely,3,55689,0,3,4,3,1,No,4,3,No,High Performer / Flight Risk,0.421166618823838,Medium
777,40,Female,Single,Engineering,Senior Engineer,Bachelor's,2018-06-24,7,Travel_Rarely,1,112987,7,1,3,1,2,Yes,3,2,No,Stable Core,0.2888911873387945,Low
778,26,Female,Single,Sales,Account Manager,Master's,2019-10-13,6,Travel_Rarely,2,96549,0,2,3,1,4,No,5,2,No,Stable Core,0.318374436613816,Medium
779,24,Male,Married,Marketing,Content Specialist,Bachelor's,2021-01-12,4,Non-Travel,1,76554,2,4,1,4,3,No,2,0,Yes,Disengaged,,
780,24,Male,Single,Customer Support,Support Team Lead,High School,2025-08-19,0,Non-Travel,4,40378,0,3,3,3,4,No,3,4,Yes,Early-Career Builder,,
781,35,Female,Married,Customer Support,Support Associate,Bachelor's,2023-04-18,2,Non-Travel,6,32077,0,1,3,3,4,No,2,6,No,Early-Career Builder,0.2781821350964918,Low
782,21,Male,Married,Customer Support,Support Team Lead,High School,2025-08-16,0,Travel_Rarely,45,45424,0,3,1,1,3,No,3,4,No,Disengaged,0.5312911944005125,Medium
783,53,Female,Married,Engineering,QA Engineer,Master's,2023-08-23,2,Travel_Rarely,1,109693,2,2,2,2,3,Yes,3,5,Yes,Disengaged,,
784,43,Male,Married,Engineering,QA Engineer,Bachelor's,2024-04-27,1,Travel_Rarely,15,102419,1,0,1,3,3,No,3,1,No,Disengaged,0.3429261892071469,Medium
785,26,Male,Married,Operations,Operations Manager,Master's,2024-03-12,1,Non-Travel,24,48216,1,3,3,3,3,No,3,0,Yes,Early-Career Builder,,
786,28,Female,Married,Marketing,Marketing Associate,Master's,2021-02-25,4,Travel_Rarely,7,43306,1,1,3,3,2,No,1,1,Yes,High Performer / Flight Risk,,
787,30,Male,Single,Finance,Finance Manager,Bachelor's,2021-04-25,4,Travel_Rarely,1,99612,0,3,3,3,3,No,3,3,No,Stable Core,0.2855355105912885,Low
788,21,Female,Divorced,Operations,Operations Manager,High School,2024-09-23,1,Travel_Rarely,3,47453,1,2,3,3,3,No,3,2,No,Early-Career Builder,0.2634164334897316,Low
789,41,Female,Married,Engineering,Senior Engineer,Bachelor's,2015-01-25,10,Non-Travel,7,107512,2,4,3,2,3,No,4,2,No,Stable Core,0.1760632815640232,Low
790,24,Female,Divorced,Marketing,Marketing Associate,Bachelor's,2021-11-12,4,Non-Travel,5,38407,3,1,3,3,2,No,4,2,No,High Performer / Flight Risk,0.3148010080981372,Medium
791,44,Female,Single,Operations,Operations Manager,Master's,2025-12-05,0,Travel_Rarely,22,39909,0,1,2,4,4,No,5,1,No,Disengaged,0.3500974843481239,Medium
792,21,Female,Single,Finance,Finance Manager,Bachelor's,2024-01-15,1,Travel_Rarely,4,75705,1,1,2,2,2,No,3,2,No,High Performer / Flight Risk,0.4046024944709314,Medium
793,27,Female,Single,Engineering,Senior Engineer,Master's,2022-09-18,3,Travel_Rarely,4,97764,0,1,3,3,1,No,4,2,No,High Performer / Flight Risk,0.4464958129558646,Medium
794,34,Male,Single,Marketing,Content Specialist,Master's,2025-02-17,0,Non-Travel,10,67747,0,2,2,2,1,Yes,3,4,Yes,High Performer / Flight Risk,,
795,32,Male,Single,Human Resources,Recruiter,Bachelor's,2025-06-20,0,Non-Travel,20,57489,0,3,4,4,2,No,2,4,Yes,High Performer / Flight Risk,,
796,40,Male,Single,Operations,Logistics Coordinator,Master's,2019-06-21,6,Travel_Rarely,1,80286,0,4,4,2,4,Yes,2,3,Yes,Stable Core,,
797,41,Male,Divorced,Operations,Operations Manager,Bachelor's,2022-06-10,3,Travel_Frequently,1,48145,0,1,3,2,4,No,4,3,No,Early-Career Builder,0.2502605843800082,Low
798,38,Male,Single,Sales,Sales Executive,Bachelor's,2017-05-28,8,Travel_Rarely,1,58317,1,2,3,2,3,Yes,3,1,No,Stable Core,0.2824810582005983,Low
799,35,Female,Single,Human Resources,Recruiter,Bachelor's,2013-10-13,12,Non-Travel,1,90412,0,0,4,2,4,No,2,3,No,Stable Core,0.1180204822469783,Low
800,42,Male,Divorced,Sales,Sales Manager,Bachelor's,2024-03-12,1,Non-Travel,11,48085,1,2,4,3,3,No,4,3,No,Early-Career Builder,0.2184170745765004,Low
801,49,Female,Single,Engineering,Software Engineer,Bachelor's,2017-02-24,8,Travel_Rarely,12,81526,1,2,4,1,3,Yes,2,4,No,Stable Core,0.2866760083057631,Low
802,24,Male,Single,Customer Support,Support Associate,Master's,2021-06-23,4,Travel_Rarely,2,33959,4,5,3,3,3,No,3,0,No,Early-Career Builder,0.3681234114916888,Medium
803,32,Male,Married,Human Resources,Recruiter,Bachelor's,2022-06-10,3,Travel_Rarely,1,71326,3,1,1,2,2,No,3,2,No,Disengaged,0.4482775366187924,Medium
804,44,Male,Single,Operations,Logistics Coordinator,High School,2025-01-02,0,Travel_Rarely,2,55847,0,2,3,4,4,No,3,2,No,Early-Career Builder,0.3148916777659533,Medium
805,30,Female,Single,Finance,Finance Manager,Bachelor's,2015-04-04,10,Non-Travel,18,115697,1,3,4,3,3,Yes,4,2,No,Stable Core,0.1874341611903734,Low
806,33,Female,Single,Operations,Operations Manager,High School,2024-09-01,1,Travel_Rarely,1,45287,1,2,2,1,2,No,4,3,No,High Performer / Flight Risk,0.451321137049008,Medium
807,32,Female,Single,Engineering,Software Engineer,Bachelor's,2021-12-11,4,Non-Travel,14,72329,4,1,4,4,3,No,3,1,Yes,Early-Career Builder,,
808,47,Male,Single,Engineering,Software Engineer,Master's,2024-11-25,1,Non-Travel,9,62471,0,3,3,3,4,No,4,2,Yes,Early-Career Builder,,
809,36,Male,Single,Engineering,QA Engineer,Master's,2009-10-20,16,Travel_Rarely,7,178396,1,1,4,4,4,No,3,0,No,Stable Core,0.1252048145331792,Low
810,35,Male,Married,Marketing,Marketing Manager,Master's,2016-10-05,9,Travel_Frequently,1,66184,2,0,3,4,3,Yes,3,2,No,Stable Core,0.1811049519808311,Low
811,40,Female,Married,Operations,Logistics Coordinator,Bachelor's,2020-04-20,5,Travel_Rarely,18,66371,0,1,4,3,3,Yes,4,3,No,Early-Career Builder,0.3654314878488492,Medium
812,34,Female,Single,Engineering,Senior Engineer,Bachelor's,2025-03-21,0,Non-Travel,23,67416,0,1,3,4,4,No,4,1,No,Early-Career Builder,0.3497220426152525,Medium
813,30,Female,Single,Engineering,Senior Engineer,Bachelor's,2018-11-06,7,Travel_Rarely,1,103506,1,3,3,4,3,No,3,1,No,Stable Core,0.1997068555359137,Low
814,22,Male,Single,Operations,Logistics Coordinator,High School,2023-12-31,2,Travel_Frequently,1,56329,1,3,4,4,3,No,5,3,No,Early-Career Builder,0.3009541828212839,Medium
815,24,Male,Single,Marketing,Marketing Manager,Bachelor's,2021-11-01,4,Travel_Rarely,35,61206,0,3,4,3,4,Yes,4,2,No,Early-Career Builder,0.5396594447205938,Medium
816,30,Male,Married,Marketing,Content Specialist,Master's,2025-03-12,0,Non-Travel,2,66034,0,1,4,1,2,No,4,3,No,High Performer / Flight Risk,0.5198360322046705,Medium
817,29,Female,Married,Engineering,Senior Engineer,High School,2016-10-22,9,Travel_Rarely,1,105556,4,3,3,4,2,No,3,2,Yes,Stable Core,,
818,29,Female,Married,Sales,Sales Manager,Master's,2019-10-10,6,Non-Travel,12,64670,2,4,1,4,1,No,4,2,No,High Performer / Flight Risk,0.6372089085210071,High
819,43,Male,Divorced,Customer Support,Support Team Lead,Master's,2023-08-26,2,Travel_Rarely,1,52187,2,2,3,4,3,Yes,2,1,Yes,Early-Career Builder,,
820,38,Female,Single,Engineering,QA Engineer,Master's,2024-07-08,1,Travel_Rarely,3,96061,1,2,2,4,3,No,4,1,No,Disengaged,0.3561042135170098,Medium
821,48,Male,Single,Engineering,Engineering Manager,Master's,2024-05-23,1,Non-Travel,7,131756,1,4,4,2,3,Yes,3,3,No,Stable Core,0.4202592585310851,Medium
822,44,Female,Single,Customer Support,Support Team Lead,Master's,2019-05-27,6,Non-Travel,16,54747,5,1,2,2,3,Yes,4,4,No,Disengaged,0.4057923263404045,Medium
823,24,Male,Married,Engineering,Senior Engineer,Bachelor's,2023-11-05,2,Travel_Frequently,1,67562,1,3,3,3,4,Yes,3,4,Yes,Early-Career Builder,,
824,30,Male,Married,Sales,Account Manager,Bachelor's,2025-05-04,0,Travel_Rarely,12,65937,0,1,4,4,2,Yes,3,1,No,High Performer / Flight Risk,0.5010971432021102,Medium
825,22,Female,Married,Marketing,Marketing Manager,Bachelor's,2025-09-01,0,Travel_Rarely,1,56512,0,1,2,2,3,No,4,5,No,Disengaged,0.385782587885167,Medium
826,26,Male,Single,Operations,Logistics Coordinator,Master's,2019-12-30,6,Non-Travel,3,64532,1,2,3,3,2,No,5,1,No,High Performer / Flight Risk,0.3209705603285285,Medium
827,43,Female,Married,Customer Support,Support Team Lead,High School,2024-05-04,1,Travel_Rarely,6,44048,1,2,2,4,1,No,3,2,No,High Performer / Flight Risk,0.4449757713079788,Medium
828,44,Male,Married,Operations,Operations Associate,Master's,2024-05-26,1,Non-Travel,6,30922,0,0,2,2,4,No,3,1,No,Disengaged,0.289161774918149,Low
829,51,Female,Married,Finance,Finance Manager,High School,2024-08-01,1,Travel_Frequently,3,74516,1,3,2,4,4,Yes,3,3,No,Disengaged,0.2650124590252614,Low
830,44,Female,Married,Human Resources,HR Manager,Master's,2015-03-28,10,Travel_Rarely,1,70860,0,2,4,1,2,Yes,3,3,No,Stable Core,0.3228111951922935,Medium
831,39,Female,Married,Human Resources,HR Manager,Bachelor's,2023-12-12,2,Travel_Frequently,17,48686,1,3,3,3,4,No,2,6,No,Early-Career Builder,0.2899922876566223,Low
832,35,Female,Married,Marketing,Content Specialist,Bachelor's,2021-03-02,4,Travel_Rarely,17,67321,1,2,2,4,4,No,3,2,No,Disengaged,0.2919967187033671,Low
833,27,Male,Married,Sales,Account Manager,Bachelor's,2024-12-21,1,Travel_Rarely,17,78344,0,3,4,3,2,No,3,2,No,High Performer / Flight Risk,0.3904798485737001,Medium
834,21,Female,Married,Sales,Sales Executive,Master's,2025-04-30,0,Travel_Rarely,4,41079,0,2,3,3,4,No,3,3,No,Early-Career Builder,0.3544408905075285,Medium
835,27,Male,Married,Operations,Operations Manager,Bachelor's,2024-06-02,1,Travel_Rarely,10,38143,0,0,3,2,1,No,4,4,No,High Performer / Flight Risk,0.404409868278162,Medium
836,26,Male,Single,Operations,Operations Manager,Master's,2022-11-08,3,Travel_Rarely,1,48503,3,5,2,1,4,Yes,5,2,No,Disengaged,0.4139853289525084,Medium
837,36,Female,Single,Customer Support,Support Team Lead,Master's,2019-03-12,6,Travel_Rarely,6,52261,2,2,4,1,3,Yes,4,2,No,Early-Career Builder,0.4993620663636693,Medium
838,46,Female,Single,Sales,Sales Executive,High School,2025-12-14,0,Non-Travel,8,43783,0,0,2,3,3,No,2,4,No,Disengaged,0.2956408464903744,Low
839,42,Male,Single,Finance,Finance Manager,Master's,2025-08-22,0,Non-Travel,2,71073,0,1,2,4,2,No,3,6,No,High Performer / Flight Risk,0.3579979208274678,Medium
840,35,Male,Single,Customer Support,Support Team Lead,PhD,2017-03-08,8,Non-Travel,1,58337,0,2,4,2,4,No,4,0,No,Stable Core,0.2350430917641917,Low
841,37,Male,Divorced,Engineering,Senior Engineer,High School,2024-11-28,1,Travel_Rarely,1,80479,1,1,2,4,4,No,3,4,No,Disengaged,0.2005944039472442,Low
842,34,Female,Married,Customer Support,Support Associate,High School,2025-08-22,0,Non-Travel,1,31034,0,3,2,3,4,No,4,2,No,Disengaged,0.2911079365084744,Low
843,27,Male,Married,Operations,Operations Manager,PhD,2024-02-10,1,Non-Travel,1,42212,1,0,2,3,3,No,3,5,No,Disengaged,0.2707829394230722,Low
844,39,Male,Single,Customer Support,Support Team Lead,High School,2025-06-15,0,Travel_Rarely,1,37582,0,1,4,3,4,No,2,3,No,Early-Career Builder,0.3444006217503745,Medium
845,42,Male,Single,Engineering,Senior Engineer,Bachelor's,2023-09-04,2,Travel_Rarely,1,92035,0,2,3,3,4,Yes,4,2,No,Early-Career Builder,0.4690502236810823,Medium
846,31,Female,Single,Marketing,Marketing Associate,Master's,2025-11-12,0,Non-Travel,4,42517,0,2,3,4,4,No,3,3,No,Early-Career Builder,0.3344650063878349,Medium
847,37,Male,Married,Customer Support,Support Team Lead,Master's,2024-03-04,1,Travel_Rarely,1,40937,1,0,3,3,4,No,1,4,No,Early-Career Builder,0.3227309268408271,Medium
848,30,Male,Single,Sales,Sales Executive,High School,2022-05-15,3,Non-Travel,5,47023,3,2,3,4,3,No,3,3,No,Early-Career Builder,0.3552277689334029,Medium
849,40,Female,Married,Marketing,Content Specialist,Master's,2025-07-21,0,Travel_Rarely,3,60467,0,1,3,3,2,No,4,3,No,High Performer / Flight Risk,0.4695333145305593,Medium
850,24,Male,Married,Sales,Sales Executive,High School,2021-02-05,4,Non-Travel,8,46296,3,3,3,4,3,No,4,3,Yes,Early-Career Builder,,
851,22,Female,Married,Human Resources,HR Associate,High School,2024-07-29,1,Non-Travel,2,34944,0,2,3,3,4,No,2,0,No,Early-Career Builder,0.2567410871516975,Low
852,35,Male,Single,Engineering,Software Engineer,Bachelor's,2025-07-26,0,Non-Travel,28,58496,0,3,4,2,1,Yes,3,2,No,High Performer / Flight Risk,0.6016655923134595,High
853,40,Male,Married,Customer Support,Support Associate,Master's,2015-03-14,10,Travel_Frequently,10,48893,0,1,3,1,3,Yes,5,2,No,Stable Core,0.2503242539490856,Low
854,42,Male,Divorced,Operations,Operations Associate,Bachelor's,2020-11-04,5,Travel_Frequently,10,39384,5,3,3,1,4,Yes,3,2,No,Early-Career Builder,0.308248997230282,Medium
855,36,Male,Single,Sales,Sales Manager,Bachelor's,2018-10-29,7,Travel_Rarely,13,74639,0,1,1,4,3,No,3,1,No,Disengaged,0.3524558306469637,Medium
856,41,Female,Single,Human Resources,Recruiter,Bachelor's,2024-12-01,1,Travel_Rarely,1,60816,1,2,2,4,2,No,3,4,No,High Performer / Flight Risk,0.3436071071868486,Medium
857,22,Female,Married,Operations,Operations Manager,Master's,2025-07-09,0,Non-Travel,10,44162,0,0,3,4,4,No,4,3,No,Early-Career Builder,0.2934680721902933,Low
858,38,Male,Married,Finance,Financial Analyst,Master's,2025-12-09,0,Travel_Rarely,3,41853,0,2,2,2,4,Yes,5,1,No,Disengaged,0.4694934079964277,Medium
859,38,Male,Single,Sales,Sales Manager,Bachelor's,2022-03-11,3,Travel_Frequently,1,54781,3,1,3,4,4,No,4,1,No,Early-Career Builder,0.3591728177487645,Medium
860,40,Male,Single,Customer Support,Support Associate,Bachelor's,2024-12-08,1,Travel_Rarely,2,31974,1,2,3,2,2,No,4,1,No,High Performer / Flight Risk,0.3159148559277286,Medium
861,33,Female,Single,Sales,Account Manager,Bachelor's,2014-01-17,11,Travel_Rarely,1,90614,5,1,3,2,1,No,4,1,No,Stable Core,0.2425101878406341,Low
862,35,Female,Divorced,Customer Support,Support Team Lead,PhD,2021-04-18,4,Travel_Rarely,25,51186,0,0,4,3,4,No,3,2,No,Early-Career Builder,0.3412807430124899,Medium
863,30,Male,Married,Finance,Finance Manager,Bachelor's,2025-06-21,0,Travel_Rarely,2,72873,0,0,4,3,1,No,4,3,No,High Performer / Flight Risk,0.4377136061447897,Medium
864,34,Female,Single,Marketing,Marketing Manager,Master's,2024-08-21,1,Travel_Frequently,3,48101,1,2,3,3,3,No,4,1,No,Early-Career Builder,0.411653634710208,Medium
865,26,Female,Divorced,Sales,Account Manager,Master's,2020-10-20,5,Non-Travel,14,78633,1,2,4,2,2,Yes,3,3,No,High Performer / Flight Risk,0.4285999859312221,Medium
866,32,Male,Married,Sales,Sales Executive,Master's,2013-11-02,12,Non-Travel,3,63758,0,1,4,4,3,No,4,4,No,Stable Core,0.1413675023766284,Low
867,37,Male,Married,Finance,Financial Analyst,Bachelor's,2017-12-30,8,Travel_Rarely,3,57054,0,3,4,4,1,No,5,4,No,High Performer / Flight Risk,0.197498752263611,Low
868,39,Male,Divorced,Sales,Account Manager,Bachelor's,2023-10-09,2,Non-Travel,4,71765,0,2,3,1,4,No,2,3,No,Early-Career Builder,0.2404770597842904,Low
869,32,Female,Married,Marketing,Marketing Manager,Bachelor's,2024-08-29,1,Non-Travel,3,41841,1,2,3,3,2,No,3,4,No,High Performer / Flight Risk,0.3736371243659498,Medium
870,30,Female,Single,Customer Support,Support Associate,Master's,2022-03-03,3,Travel_Rarely,4,38307,0,0,1,3,2,Yes,1,1,Yes,Disengaged,,
871,48,Male,Single,Marketing,Content Specialist,Master's,2023-08-26,2,Non-Travel,2,69402,0,3,3,3,3,No,4,3,No,Early-Career Builder,0.2064296197099132,Low
